time,feet,centimeters,tide
2015-12-31 02:44:00 UTC,-0.1,-3,L
2015-12-31 08:08:00 UTC,4.7,143,H
2015-12-31 14:53:00 UTC,0.1,3,L
2015-12-31 20:25:00 UTC,4.9,149,H
2016-01-01 03:32:00 UTC,0.0,0,L
2016-01-01 09:03:00 UTC,4.6,140,H
2016-01-01 15:45:00 UTC,0.2,6,L
2016-01-01 21:20:00 UTC,4.8,146,H
2016-01-02 04:17:00 UTC,0.0,0,L
2016-01-02 09:55:00 UTC,4.7,143,H
2016-01-02 16:38:00 UTC,0.3,9,L
2016-01-02 22:15:00 UTC,4.7,143,H
2016-01-03 05:03:00 UTC,0.0,0,L
2016-01-03 10:48:00 UTC,4.7,143,H
2016-01-03 17:33:00 UTC,0.2,6,L
2016-01-03 23:10:00 UTC,4.6,140,H
2016-01-04 05:52:00 UTC,0.0,0,L
2016-01-04 11:40:00 UTC,4.9,149,H
2016-01-04 18:29:00 UTC,0.2,6,L
2016-01-05 00:04:00 UTC,4.6,140,H
2016-01-05 06:43:00 UTC,0.0,0,L
2016-01-05 12:30:00 UTC,5.0,152,H
2016-01-05 19:24:00 UTC,0.1,3,L
2016-01-06 00:55:00 UTC,4.6,140,H
2016-01-06 07:33:00 UTC,-0.1,-3,L
2016-01-06 13:18:00 UTC,5.1,155,H
2016-01-06 20:18:00 UTC,0.0,0,L
2016-01-07 01:44:00 UTC,4.6,140,H
2016-01-07 08:23:00 UTC,-0.2,-6,L
2016-01-07 14:04:00 UTC,5.3,162,H
2016-01-07 21:09:00 UTC,-0.2,-6,L
2016-01-08 02:30:00 UTC,4.7,143,H
2016-01-08 09:11:00 UTC,-0.3,-9,L
2016-01-08 14:47:00 UTC,5.4,165,H
2016-01-08 21:59:00 UTC,-0.3,-9,L
2016-01-09 03:13:00 UTC,4.7,143,H
2016-01-09 09:58:00 UTC,-0.4,-12,L
2016-01-09 15:28:00 UTC,5.5,168,H
2016-01-09 22:46:00 UTC,-0.4,-12,L
2016-01-10 03:55:00 UTC,4.7,143,H
2016-01-10 10:45:00 UTC,-0.4,-12,L
2016-01-10 16:09:00 UTC,5.6,171,H
2016-01-10 23:32:00 UTC,-0.4,-12,L
2016-01-11 04:37:00 UTC,4.8,146,H
2016-01-11 11:31:00 UTC,-0.5,-15,L
2016-01-11 16:50:00 UTC,5.7,174,H
2016-01-12 00:17:00 UTC,-0.5,-15,L
2016-01-12 05:19:00 UTC,4.9,149,H
2016-01-12 12:18:00 UTC,-0.5,-15,L
2016-01-12 17:34:00 UTC,5.7,174,H
2016-01-13 01:03:00 UTC,-0.5,-15,L
2016-01-13 06:04:00 UTC,4.9,149,H
2016-01-13 13:08:00 UTC,-0.5,-15,L
2016-01-13 18:21:00 UTC,5.6,171,H
2016-01-14 01:49:00 UTC,-0.5,-15,L
2016-01-14 06:52:00 UTC,5.0,152,H
2016-01-14 14:01:00 UTC,-0.4,-12,L
2016-01-14 19:13:00 UTC,5.5,168,H
2016-01-15 02:38:00 UTC,-0.4,-12,L
2016-01-15 07:46:00 UTC,5.0,152,H
2016-01-15 14:57:00 UTC,-0.3,-9,L
2016-01-15 20:10:00 UTC,5.3,162,H
2016-01-16 03:30:00 UTC,-0.4,-12,L
2016-01-16 08:44:00 UTC,5.0,152,H
2016-01-16 15:57:00 UTC,-0.2,-6,L
2016-01-16 21:12:00 UTC,5.1,155,H
2016-01-17 04:25:00 UTC,-0.4,-12,L
2016-01-17 09:46:00 UTC,5.1,155,H
2016-01-17 17:00:00 UTC,-0.2,-6,L
2016-01-17 22:16:00 UTC,5.0,152,H
2016-01-18 05:22:00 UTC,-0.4,-12,L
2016-01-18 10:50:00 UTC,5.1,155,H
2016-01-18 18:04:00 UTC,-0.2,-6,L
2016-01-18 23:20:00 UTC,4.9,149,H
2016-01-19 06:20:00 UTC,-0.4,-12,L
2016-01-19 11:53:00 UTC,5.2,158,H
2016-01-19 19:06:00 UTC,-0.3,-9,L
2016-01-20 00:22:00 UTC,4.9,149,H
2016-01-20 07:18:00 UTC,-0.4,-12,L
2016-01-20 12:52:00 UTC,5.4,165,H
2016-01-20 20:05:00 UTC,-0.4,-12,L
2016-01-21 01:21:00 UTC,4.9,149,H
2016-01-21 08:15:00 UTC,-0.5,-15,L
2016-01-21 13:48:00 UTC,5.5,168,H
2016-01-21 21:02:00 UTC,-0.5,-15,L
2016-01-22 02:15:00 UTC,4.9,149,H
2016-01-22 09:08:00 UTC,-0.5,-15,L
2016-01-22 14:41:00 UTC,5.5,168,H
2016-01-22 21:54:00 UTC,-0.6,-18,L
2016-01-23 03:07:00 UTC,5.0,152,H
2016-01-23 09:59:00 UTC,-0.5,-15,L
2016-01-23 15:29:00 UTC,5.5,168,H
2016-01-23 22:43:00 UTC,-0.6,-18,L
2016-01-24 03:55:00 UTC,5.0,152,H
2016-01-24 10:46:00 UTC,-0.5,-15,L
2016-01-24 16:15:00 UTC,5.5,168,H
2016-01-24 23:28:00 UTC,-0.5,-15,L
2016-01-25 04:41:00 UTC,5.0,152,H
2016-01-25 11:31:00 UTC,-0.4,-12,L
2016-01-25 16:59:00 UTC,5.4,165,H
2016-01-26 00:11:00 UTC,-0.4,-12,L
2016-01-26 05:24:00 UTC,4.9,149,H
2016-01-26 12:14:00 UTC,-0.3,-9,L
2016-01-26 17:41:00 UTC,5.3,162,H
2016-01-27 00:51:00 UTC,-0.3,-9,L
2016-01-27 06:07:00 UTC,4.9,149,H
2016-01-27 12:56:00 UTC,-0.2,-6,L
2016-01-27 18:23:00 UTC,5.2,158,H
2016-01-28 01:30:00 UTC,-0.2,-6,L
2016-01-28 06:49:00 UTC,4.8,146,H
2016-01-28 13:37:00 UTC,-0.1,-3,L
2016-01-28 19:05:00 UTC,5.1,155,H
2016-01-29 02:07:00 UTC,0.0,0,L
2016-01-29 07:32:00 UTC,4.8,146,H
2016-01-29 14:20:00 UTC,0.1,3,L
2016-01-29 19:49:00 UTC,4.9,149,H
2016-01-30 02:46:00 UTC,0.0,0,L
2016-01-30 08:16:00 UTC,4.8,146,H
2016-01-30 15:05:00 UTC,0.2,6,L
2016-01-30 20:37:00 UTC,4.8,146,H
2016-01-31 03:26:00 UTC,0.1,3,L
2016-01-31 09:03:00 UTC,4.7,143,H
2016-01-31 15:55:00 UTC,0.2,6,L
2016-01-31 21:28:00 UTC,4.6,140,H
2016-02-01 04:11:00 UTC,0.1,3,L
2016-02-01 09:54:00 UTC,4.8,146,H
2016-02-01 16:50:00 UTC,0.3,9,L
2016-02-01 22:23:00 UTC,4.5,137,H
2016-02-02 05:01:00 UTC,0.1,3,L
2016-02-02 10:48:00 UTC,4.8,146,H
2016-02-02 17:48:00 UTC,0.3,9,L
2016-02-02 23:19:00 UTC,4.5,137,H
2016-02-03 05:55:00 UTC,0.1,3,L
2016-02-03 11:42:00 UTC,4.9,149,H
2016-02-03 18:47:00 UTC,0.2,6,L
2016-02-04 00:14:00 UTC,4.5,137,H
2016-02-04 06:51:00 UTC,0.0,0,L
2016-02-04 12:35:00 UTC,5.1,155,H
2016-02-04 19:44:00 UTC,0.1,3,L
2016-02-05 01:07:00 UTC,4.6,140,H
2016-02-05 07:47:00 UTC,-0.1,-3,L
2016-02-05 13:27:00 UTC,5.2,158,H
2016-02-05 20:38:00 UTC,-0.1,-3,L
2016-02-06 01:57:00 UTC,4.7,143,H
2016-02-06 08:41:00 UTC,-0.2,-6,L
2016-02-06 14:15:00 UTC,5.4,165,H
2016-02-06 21:30:00 UTC,-0.2,-6,L
2016-02-07 02:44:00 UTC,4.8,146,H
2016-02-07 09:33:00 UTC,-0.4,-12,L
2016-02-07 15:02:00 UTC,5.6,171,H
2016-02-07 22:19:00 UTC,-0.4,-12,L
2016-02-08 03:29:00 UTC,5.0,152,H
2016-02-08 10:24:00 UTC,-0.5,-15,L
2016-02-08 15:47:00 UTC,5.7,174,H
2016-02-08 23:06:00 UTC,-0.5,-15,L
2016-02-09 04:14:00 UTC,5.1,155,H
2016-02-09 11:14:00 UTC,-0.6,-18,L
2016-02-09 16:33:00 UTC,5.8,177,H
2016-02-09 23:53:00 UTC,-0.6,-18,L
2016-02-10 04:59:00 UTC,5.3,162,H
2016-02-10 12:04:00 UTC,-0.7,-21,L
