time,feet,centimeters,tide
2015-12-31 05:45:00 UTC,0.5,15,H
2015-12-31 11:43:00 UTC,0.1,3,L
2015-12-31 18:05:00 UTC,0.7,21,H
2016-01-01 00:49:00 UTC,0.1,3,L
2016-01-01 06:46:00 UTC,0.5,15,H
2016-01-01 12:38:00 UTC,0.2,6,L
2016-01-01 18:46:00 UTC,0.7,21,H
2016-01-02 01:32:00 UTC,0.1,3,L
2016-01-02 07:47:00 UTC,0.6,18,H
2016-01-02 13:40:00 UTC,0.2,6,L
2016-01-02 19:22:00 UTC,0.6,18,H
2016-01-03 02:11:00 UTC,0.1,3,L
2016-01-03 08:47:00 UTC,0.6,18,H
2016-01-03 14:45:00 UTC,0.3,9,L
2016-01-03 20:01:00 UTC,0.5,15,H
2016-01-04 02:50:00 UTC,0.0,0,L
2016-01-04 09:43:00 UTC,0.7,21,H
2016-01-04 15:52:00 UTC,0.3,9,L
2016-01-04 20:43:00 UTC,0.5,15,H
2016-01-05 03:32:00 UTC,0.0,0,L
2016-01-05 10:35:00 UTC,0.7,21,H
2016-01-05 16:55:00 UTC,0.3,9,L
2016-01-05 21:28:00 UTC,0.5,15,H
2016-01-06 04:14:00 UTC,-0.1,-3,L
2016-01-06 11:24:00 UTC,0.8,24,H
2016-01-06 17:52:00 UTC,0.3,9,L
2016-01-06 22:16:00 UTC,0.5,15,H
2016-01-07 04:57:00 UTC,-0.1,-3,L
2016-01-07 12:10:00 UTC,0.8,24,H
2016-01-07 18:44:00 UTC,0.2,6,L
2016-01-07 23:05:00 UTC,0.4,12,H
2016-01-08 05:41:00 UTC,-0.1,-3,L
2016-01-08 12:54:00 UTC,0.9,27,H
2016-01-08 19:32:00 UTC,0.2,6,L
2016-01-08 23:54:00 UTC,0.4,12,H
2016-01-09 06:26:00 UTC,-0.2,-6,L
2016-01-09 13:37:00 UTC,0.9,27,H
2016-01-09 20:17:00 UTC,0.2,6,L
2016-01-10 00:45:00 UTC,0.5,15,H
2016-01-10 07:11:00 UTC,-0.2,-6,L
2016-01-10 14:19:00 UTC,0.9,27,H
2016-01-10 21:00:00 UTC,0.2,6,L
2016-01-11 01:37:00 UTC,0.5,15,H
2016-01-11 07:58:00 UTC,-0.2,-6,L
2016-01-11 15:01:00 UTC,0.9,27,H
2016-01-11 21:42:00 UTC,0.2,6,L
2016-01-12 02:31:00 UTC,0.5,15,H
2016-01-12 08:47:00 UTC,-0.1,-3,L
2016-01-12 15:43:00 UTC,0.9,27,H
2016-01-12 22:24:00 UTC,0.1,3,L
2016-01-13 03:29:00 UTC,0.5,15,H
2016-01-13 09:40:00 UTC,-0.1,-3,L
2016-01-13 16:26:00 UTC,0.9,27,H
2016-01-13 23:06:00 UTC,0.1,3,L
2016-01-14 04:30:00 UTC,0.6,18,H
2016-01-14 10:37:00 UTC,0.0,0,L
2016-01-14 17:09:00 UTC,0.8,24,H
2016-01-14 23:50:00 UTC,0.1,3,L
2016-01-15 05:35:00 UTC,0.6,18,H
2016-01-15 11:39:00 UTC,0.1,3,L
2016-01-15 17:53:00 UTC,0.8,24,H
2016-01-16 00:35:00 UTC,0.0,0,L
2016-01-16 06:44:00 UTC,0.7,21,H
2016-01-16 12:48:00 UTC,0.1,3,L
2016-01-16 18:40:00 UTC,0.7,21,H
2016-01-17 01:23:00 UTC,-0.1,-3,L
2016-01-17 07:54:00 UTC,0.7,21,H
2016-01-17 14:02:00 UTC,0.2,6,L
2016-01-17 19:30:00 UTC,0.6,18,H
2016-01-18 02:14:00 UTC,-0.1,-3,L
2016-01-18 09:02:00 UTC,0.8,24,H
2016-01-18 15:19:00 UTC,0.2,6,L
2016-01-18 20:23:00 UTC,0.6,18,H
2016-01-19 03:07:00 UTC,-0.1,-3,L
2016-01-19 10:07:00 UTC,0.8,24,H
2016-01-19 16:32:00 UTC,0.2,6,L
2016-01-19 21:20:00 UTC,0.5,15,H
2016-01-20 04:01:00 UTC,-0.2,-6,L
2016-01-20 11:07:00 UTC,0.8,24,H
2016-01-20 17:39:00 UTC,0.2,6,L
2016-01-20 22:18:00 UTC,0.5,15,H
2016-01-21 04:55:00 UTC,-0.2,-6,L
2016-01-21 12:02:00 UTC,0.9,27,H
2016-01-21 18:37:00 UTC,0.2,6,L
2016-01-21 23:15:00 UTC,0.5,15,H
2016-01-22 05:48:00 UTC,-0.2,-6,L
2016-01-22 12:53:00 UTC,0.9,27,H
2016-01-22 19:29:00 UTC,0.2,6,L
2016-01-23 00:10:00 UTC,0.5,15,H
2016-01-23 06:38:00 UTC,-0.2,-6,L
2016-01-23 13:40:00 UTC,0.9,27,H
2016-01-23 20:15:00 UTC,0.1,3,L
2016-01-24 01:03:00 UTC,0.5,15,H
2016-01-24 07:27:00 UTC,-0.2,-6,L
2016-01-24 14:24:00 UTC,0.8,24,H
2016-01-24 20:57:00 UTC,0.1,3,L
2016-01-25 01:54:00 UTC,0.5,15,H
2016-01-25 08:14:00 UTC,-0.1,-3,L
2016-01-25 15:04:00 UTC,0.8,24,H
2016-01-25 21:37:00 UTC,0.1,3,L
2016-01-26 02:43:00 UTC,0.5,15,H
2016-01-26 08:59:00 UTC,-0.1,-3,L
2016-01-26 15:42:00 UTC,0.8,24,H
2016-01-26 22:14:00 UTC,0.1,3,L
2016-01-27 03:32:00 UTC,0.5,15,H
2016-01-27 09:44:00 UTC,0.0,0,L
2016-01-27 16:17:00 UTC,0.7,21,H
2016-01-27 22:49:00 UTC,0.1,3,L
2016-01-28 04:21:00 UTC,0.5,15,H
2016-01-28 10:30:00 UTC,0.0,0,L
2016-01-28 16:51:00 UTC,0.7,21,H
2016-01-28 23:23:00 UTC,0.1,3,L
2016-01-29 05:12:00 UTC,0.5,15,H
2016-01-29 11:17:00 UTC,0.1,3,L
2016-01-29 17:23:00 UTC,0.6,18,H
2016-01-29 23:58:00 UTC,0.1,3,L
2016-01-30 06:05:00 UTC,0.6,18,H
2016-01-30 12:08:00 UTC,0.2,6,L
2016-01-30 17:56:00 UTC,0.6,18,H
