time,feet,centimeters,tide
2015-12-31 02:52:00 UTC,0.5,15,L
2015-12-31 09:51:00 UTC,3.8,116,H
2015-12-31 15:34:00 UTC,2.3,70,L
2015-12-31 20:40:00 UTC,3.5,107,H
2016-01-01 03:43:00 UTC,0.9,27,L
2016-01-01 10:55:00 UTC,3.9,119,H
2016-01-01 17:14:00 UTC,2.2,67,L
2016-01-01 22:00:00 UTC,3.0,91,H
2016-01-02 04:33:00 UTC,1.3,40,L
2016-01-02 11:47:00 UTC,4.0,122,H
2016-01-02 18:43:00 UTC,1.8,55,L
2016-01-02 23:44:00 UTC,2.7,82,H
2016-01-03 05:28:00 UTC,1.6,49,L
2016-01-03 12:32:00 UTC,4.3,131,H
2016-01-03 19:44:00 UTC,1.4,43,L
2016-01-04 01:17:00 UTC,2.7,82,H
2016-01-04 06:23:00 UTC,1.8,55,L
2016-01-04 13:11:00 UTC,4.5,137,H
2016-01-04 20:28:00 UTC,0.8,24,L
2016-01-05 02:23:00 UTC,2.9,88,H
2016-01-05 07:13:00 UTC,1.9,58,L
2016-01-05 13:46:00 UTC,4.8,146,H
2016-01-05 21:05:00 UTC,0.4,12,L
2016-01-06 03:11:00 UTC,3.1,94,H
2016-01-06 07:57:00 UTC,1.9,58,L
2016-01-06 14:20:00 UTC,5.1,155,H
2016-01-06 21:38:00 UTC,-0.1,-3,L
2016-01-07 03:51:00 UTC,3.3,101,H
2016-01-07 08:37:00 UTC,1.9,58,L
2016-01-07 14:53:00 UTC,5.4,165,H
2016-01-07 22:11:00 UTC,-0.5,-15,L
2016-01-08 04:27:00 UTC,3.4,104,H
2016-01-08 09:15:00 UTC,1.8,55,L
2016-01-08 15:28:00 UTC,5.6,171,H
2016-01-08 22:44:00 UTC,-0.8,-24,L
2016-01-09 05:01:00 UTC,3.6,110,H
2016-01-09 09:53:00 UTC,1.7,52,L
2016-01-09 16:03:00 UTC,5.8,177,H
2016-01-09 23:19:00 UTC,-1.0,-30,L
2016-01-10 05:37:00 UTC,3.7,113,H
2016-01-10 10:33:00 UTC,1.7,52,L
2016-01-10 16:40:00 UTC,5.9,180,H
2016-01-10 23:54:00 UTC,-1.0,-30,L
