time,feet,centimeters,tide
2015-12-31 05:16:00 UTC,1.8,55,L
2015-12-31 11:31:00 UTC,3.7,113,H
2015-12-31 17:50:00 UTC,1.7,52,L
2016-01-01 00:05:00 UTC,3.5,107,H
2016-01-01 06:15:00 UTC,1.9,58,L
2016-01-01 12:28:00 UTC,3.6,110,H
2016-01-01 18:43:00 UTC,1.7,52,L
2016-01-02 01:01:00 UTC,3.5,107,H
2016-01-02 07:12:00 UTC,1.9,58,L
2016-01-02 13:21:00 UTC,3.5,107,H
2016-01-02 19:32:00 UTC,1.7,52,L
2016-01-03 01:51:00 UTC,3.6,110,H
2016-01-03 08:06:00 UTC,1.9,58,L
2016-01-03 14:12:00 UTC,3.5,107,H
2016-01-03 20:18:00 UTC,1.7,52,L
2016-01-04 02:37:00 UTC,3.7,113,H
2016-01-04 08:55:00 UTC,1.8,55,L
2016-01-04 14:59:00 UTC,3.5,107,H
2016-01-04 21:01:00 UTC,1.7,52,L
2016-01-05 03:20:00 UTC,3.8,116,H
2016-01-05 09:39:00 UTC,1.7,52,L
2016-01-05 15:43:00 UTC,3.5,107,H
2016-01-05 21:43:00 UTC,1.6,49,L
2016-01-06 04:00:00 UTC,3.9,119,H
2016-01-06 10:21:00 UTC,1.6,49,L
2016-01-06 16:25:00 UTC,3.6,110,H
2016-01-06 22:23:00 UTC,1.5,46,L
2016-01-07 04:40:00 UTC,4.0,122,H
2016-01-07 11:01:00 UTC,1.5,46,L
2016-01-07 17:06:00 UTC,3.7,113,H
2016-01-07 23:04:00 UTC,1.4,43,L
2016-01-08 05:21:00 UTC,4.1,125,H
2016-01-08 11:42:00 UTC,1.3,40,L
2016-01-08 17:48:00 UTC,3.8,116,H
2016-01-08 23:46:00 UTC,1.3,40,L
2016-01-09 06:03:00 UTC,4.2,128,H
2016-01-09 12:24:00 UTC,1.2,37,L
2016-01-09 18:31:00 UTC,3.8,116,H
2016-01-10 00:29:00 UTC,1.3,40,L
2016-01-10 06:46:00 UTC,4.3,131,H
2016-01-10 13:08:00 UTC,1.1,34,L
2016-01-10 19:16:00 UTC,3.9,119,H
2016-01-11 01:15:00 UTC,1.2,37,L
2016-01-11 07:32:00 UTC,4.4,134,H
2016-01-11 13:53:00 UTC,1.1,34,L
2016-01-11 20:04:00 UTC,4.0,122,H
2016-01-12 02:04:00 UTC,1.2,37,L
2016-01-12 08:20:00 UTC,4.4,134,H
2016-01-12 14:42:00 UTC,1.1,34,L
2016-01-12 20:55:00 UTC,4.0,122,H
2016-01-13 02:57:00 UTC,1.3,40,L
2016-01-13 09:12:00 UTC,4.3,131,H
2016-01-13 15:34:00 UTC,1.1,34,L
2016-01-13 21:50:00 UTC,4.0,122,H
2016-01-14 03:54:00 UTC,1.3,40,L
2016-01-14 10:07:00 UTC,4.3,131,H
2016-01-14 16:29:00 UTC,1.2,37,L
2016-01-14 22:48:00 UTC,4.1,125,H
2016-01-15 04:55:00 UTC,1.4,43,L
2016-01-15 11:07:00 UTC,4.2,128,H
2016-01-15 17:28:00 UTC,1.2,37,L
2016-01-15 23:50:00 UTC,4.1,125,H
2016-01-16 06:00:00 UTC,1.4,43,L
2016-01-16 12:10:00 UTC,4.1,125,H
2016-01-16 18:29:00 UTC,1.3,40,L
2016-01-17 00:54:00 UTC,4.1,125,H
2016-01-17 07:07:00 UTC,1.4,43,L
2016-01-17 13:15:00 UTC,4.0,122,H
2016-01-17 19:30:00 UTC,1.3,40,L
2016-01-18 01:56:00 UTC,4.2,128,H
2016-01-18 08:12:00 UTC,1.3,40,L
2016-01-18 14:19:00 UTC,4.0,122,H
2016-01-18 20:30:00 UTC,1.3,40,L
2016-01-19 02:55:00 UTC,4.3,131,H
2016-01-19 09:14:00 UTC,1.2,37,L
2016-01-19 15:19:00 UTC,4.0,122,H
2016-01-19 21:27:00 UTC,1.2,37,L
2016-01-20 03:51:00 UTC,4.4,134,H
2016-01-20 10:10:00 UTC,1.1,34,L
2016-01-20 16:15:00 UTC,4.0,122,H
2016-01-20 22:20:00 UTC,1.2,37,L
2016-01-21 04:43:00 UTC,4.4,134,H
2016-01-21 11:02:00 UTC,1.1,34,L
2016-01-21 17:07:00 UTC,4.0,122,H
2016-01-21 23:09:00 UTC,1.2,37,L
2016-01-22 05:31:00 UTC,4.4,134,H
2016-01-22 11:50:00 UTC,1.1,34,L
2016-01-22 17:55:00 UTC,4.0,122,H
2016-01-22 23:56:00 UTC,1.2,37,L
2016-01-23 06:17:00 UTC,4.4,134,H
2016-01-23 12:36:00 UTC,1.1,34,L
2016-01-23 18:40:00 UTC,3.9,119,H
2016-01-24 00:41:00 UTC,1.2,37,L
2016-01-24 07:01:00 UTC,4.3,131,H
2016-01-24 13:20:00 UTC,1.1,34,L
2016-01-24 19:24:00 UTC,3.9,119,H
2016-01-25 01:25:00 UTC,1.3,40,L
2016-01-25 07:44:00 UTC,4.2,128,H
2016-01-25 14:02:00 UTC,1.2,37,L
2016-01-25 20:08:00 UTC,3.8,116,H
2016-01-26 02:09:00 UTC,1.4,43,L
2016-01-26 08:27:00 UTC,4.1,125,H
