time,feet,centimeters,tide
2015-12-31 04:57:00 UTC,1.9,58,H
2015-12-31 11:09:00 UTC,0.2,6,L
2015-12-31 17:09:00 UTC,2.0,61,H
2015-12-31 23:44:00 UTC,0.0,0,L
2016-01-01 05:50:00 UTC,1.8,55,H
2016-01-01 12:04:00 UTC,0.4,12,L
2016-01-01 18:00:00 UTC,1.9,58,H
2016-01-02 00:34:00 UTC,0.1,3,L
2016-01-02 06:43:00 UTC,1.8,55,H
2016-01-02 13:00:00 UTC,0.4,12,L
2016-01-02 18:50:00 UTC,1.8,55,H
2016-01-03 01:22:00 UTC,0.1,3,L
2016-01-03 07:36:00 UTC,1.9,58,H
2016-01-03 13:59:00 UTC,0.5,15,L
2016-01-03 19:43:00 UTC,1.7,52,H
2016-01-04 02:11:00 UTC,0.1,3,L
2016-01-04 08:29:00 UTC,1.9,58,H
2016-01-04 14:56:00 UTC,0.4,12,L
2016-01-04 20:37:00 UTC,1.7,52,H
2016-01-05 02:59:00 UTC,0.1,3,L
2016-01-05 09:20:00 UTC,2.0,61,H
2016-01-05 15:50:00 UTC,0.3,9,L
2016-01-05 21:29:00 UTC,1.7,52,H
2016-01-06 03:47:00 UTC,0.0,0,L
2016-01-06 10:07:00 UTC,2.2,67,H
2016-01-06 16:40:00 UTC,0.2,6,L
2016-01-06 22:18:00 UTC,1.7,52,H
2016-01-07 04:33:00 UTC,-0.1,-3,L
2016-01-07 10:53:00 UTC,2.3,70,H
2016-01-07 17:27:00 UTC,0.0,0,L
2016-01-07 23:05:00 UTC,1.8,55,H
2016-01-08 05:18:00 UTC,-0.3,-9,L
2016-01-08 11:36:00 UTC,2.4,73,H
2016-01-08 18:11:00 UTC,-0.1,-3,L
2016-01-08 23:51:00 UTC,1.9,58,H
2016-01-09 06:03:00 UTC,-0.4,-12,L
2016-01-09 12:19:00 UTC,2.5,76,H
2016-01-09 18:54:00 UTC,-0.2,-6,L
2016-01-10 00:36:00 UTC,2.0,61,H
2016-01-10 06:47:00 UTC,-0.4,-12,L
2016-01-10 13:02:00 UTC,2.6,79,H
2016-01-10 19:36:00 UTC,-0.4,-12,L
2016-01-11 01:21:00 UTC,2.1,64,H
2016-01-11 07:33:00 UTC,-0.5,-15,L
2016-01-11 13:46:00 UTC,2.7,82,H
2016-01-11 20:20:00 UTC,-0.4,-12,L
2016-01-12 02:07:00 UTC,2.1,64,H
2016-01-12 08:20:00 UTC,-0.5,-15,L
2016-01-12 14:30:00 UTC,2.6,79,H
2016-01-12 21:04:00 UTC,-0.5,-15,L
2016-01-13 02:55:00 UTC,2.2,67,H
2016-01-13 09:09:00 UTC,-0.4,-12,L
2016-01-13 15:17:00 UTC,2.6,79,H
2016-01-13 21:50:00 UTC,-0.5,-15,L
