time,feet,centimeters,tide
2015-12-31 05:07:00 UTC,1.2,37,H
2015-12-31 14:48:00 UTC,0.1,3,L
2015-12-31 19:01:00 UTC,0.4,12,H
2015-12-31 22:58:00 UTC,0.3,9,L
2016-01-01 05:08:00 UTC,1.1,34,H
2016-01-01 14:52:00 UTC,0.2,6,L
2016-01-02 04:52:00 UTC,0.9,27,H
2016-01-02 14:36:00 UTC,0.2,6,L
2016-01-03 04:01:00 UTC,0.9,27,H
2016-01-03 14:17:00 UTC,0.2,6,L
2016-01-04 02:28:00 UTC,0.9,27,H
2016-01-04 13:49:00 UTC,0.1,3,L
2016-01-05 01:56:00 UTC,1.0,30,H
2016-01-05 13:06:00 UTC,0.1,3,L
2016-01-06 02:03:00 UTC,1.2,37,H
2016-01-06 12:29:00 UTC,0.0,0,L
2016-01-07 02:23:00 UTC,1.4,43,H
2016-01-07 12:19:00 UTC,-0.1,-3,L
2016-01-07 16:11:00 UTC,0.2,6,H
2016-01-07 20:18:00 UTC,0.2,6,L
2016-01-08 02:49:00 UTC,1.5,46,H
2016-01-08 12:28:00 UTC,-0.2,-6,L
2016-01-08 16:20:00 UTC,0.2,6,H
2016-01-08 21:02:00 UTC,0.1,3,L
2016-01-09 03:18:00 UTC,1.6,49,H
2016-01-09 12:47:00 UTC,-0.3,-9,L
2016-01-09 16:39:00 UTC,0.2,6,H
2016-01-09 21:38:00 UTC,0.1,3,L
2016-01-10 03:47:00 UTC,1.7,52,H
2016-01-10 13:11:00 UTC,-0.3,-9,L
2016-01-10 17:04:00 UTC,0.2,6,H
2016-01-10 22:09:00 UTC,0.1,3,L
2016-01-11 04:17:00 UTC,1.7,52,H
2016-01-11 13:38:00 UTC,-0.3,-9,L
2016-01-11 17:30:00 UTC,0.2,6,H
2016-01-11 22:35:00 UTC,0.1,3,L
2016-01-12 04:45:00 UTC,1.6,49,H
2016-01-12 14:05:00 UTC,-0.2,-6,L
2016-01-12 17:57:00 UTC,0.3,9,H
2016-01-12 22:57:00 UTC,0.2,6,L
2016-01-13 05:10:00 UTC,1.5,46,H
2016-01-13 14:29:00 UTC,-0.1,-3,L
2016-01-13 18:27:00 UTC,0.3,9,H
2016-01-13 23:11:00 UTC,0.2,6,L
2016-01-14 05:29:00 UTC,1.3,40,H
2016-01-14 14:47:00 UTC,0.0,0,L
2016-01-14 19:04:00 UTC,0.4,12,H
2016-01-14 23:10:00 UTC,0.4,12,L
2016-01-15 05:32:00 UTC,1.1,34,H
