time,feet,centimeters,tide
2015-12-31 03:54:00 UTC,6.2,189,H
2015-12-31 10:03:00 UTC,1.5,46,L
2015-12-31 17:48:00 UTC,9.2,280,H
2016-01-01 00:22:00 UTC,4.3,131,L
2016-01-01 04:59:00 UTC,5.6,171,H
2016-01-01 10:49:00 UTC,2.4,73,L
2016-01-01 18:26:00 UTC,9.0,274,H
2016-01-02 01:30:00 UTC,3.7,113,L
2016-01-02 06:26:00 UTC,5.2,158,H
2016-01-02 11:37:00 UTC,3.5,107,L
2016-01-02 18:57:00 UTC,8.9,271,H
2016-01-03 02:17:00 UTC,2.9,88,L
2016-01-03 09:03:00 UTC,5.3,162,H
2016-01-03 12:34:00 UTC,4.6,140,L
2016-01-03 19:30:00 UTC,8.7,265,H
2016-01-04 02:56:00 UTC,2.1,64,L
2016-01-04 10:56:00 UTC,6.1,186,H
2016-01-04 13:41:00 UTC,5.5,168,L
2016-01-04 20:04:00 UTC,8.6,262,H
2016-01-05 03:31:00 UTC,1.4,43,L
2016-01-05 11:54:00 UTC,6.9,210,H
2016-01-05 14:50:00 UTC,6.2,189,L
2016-01-05 20:41:00 UTC,8.5,259,H
2016-01-06 04:04:00 UTC,0.6,18,L
2016-01-06 12:36:00 UTC,7.6,232,H
2016-01-06 15:53:00 UTC,6.6,201,L
2016-01-06 21:19:00 UTC,8.5,259,H
2016-01-07 04:37:00 UTC,-0.1,-3,L
2016-01-07 13:10:00 UTC,8.2,250,H
2016-01-07 16:46:00 UTC,6.8,207,L
2016-01-07 21:59:00 UTC,8.5,259,H
2016-01-08 05:10:00 UTC,-0.7,-21,L
2016-01-08 13:40:00 UTC,8.6,262,H
2016-01-08 17:32:00 UTC,6.9,210,L
2016-01-08 22:40:00 UTC,8.5,259,H
2016-01-09 05:46:00 UTC,-1.2,-37,L
2016-01-09 14:08:00 UTC,9.0,274,H
2016-01-09 18:15:00 UTC,6.8,207,L
2016-01-09 23:23:00 UTC,8.5,259,H
2016-01-10 06:23:00 UTC,-1.6,-49,L
2016-01-10 14:37:00 UTC,9.2,280,H
2016-01-10 18:58:00 UTC,6.6,201,L
2016-01-11 00:09:00 UTC,8.4,256,H
2016-01-11 07:02:00 UTC,-1.8,-55,L
2016-01-11 15:08:00 UTC,9.4,287,H
2016-01-11 19:44:00 UTC,6.3,192,L
2016-01-12 00:58:00 UTC,8.2,250,H
2016-01-12 07:43:00 UTC,-1.6,-49,L
2016-01-12 15:41:00 UTC,9.6,293,H
2016-01-12 20:33:00 UTC,5.8,177,L
2016-01-13 01:52:00 UTC,7.8,238,H
2016-01-13 08:26:00 UTC,-1.1,-34,L
2016-01-13 16:15:00 UTC,9.6,293,H
2016-01-13 21:28:00 UTC,5.1,155,L
2016-01-14 02:52:00 UTC,7.3,223,H
2016-01-14 09:10:00 UTC,-0.3,-9,L
2016-01-14 16:51:00 UTC,9.7,296,H
2016-01-14 22:28:00 UTC,4.4,134,L
2016-01-15 04:00:00 UTC,6.7,204,H
2016-01-15 09:56:00 UTC,0.8,24,L
2016-01-15 17:28:00 UTC,9.6,293,H
2016-01-15 23:31:00 UTC,3.5,107,L
2016-01-16 05:17:00 UTC,6.2,189,H
2016-01-16 10:45:00 UTC,2.1,64,L
2016-01-16 18:06:00 UTC,9.6,293,H
2016-01-17 00:35:00 UTC,2.5,76,L
2016-01-17 06:53:00 UTC,5.8,177,H
2016-01-17 11:40:00 UTC,3.4,104,L
2016-01-17 18:46:00 UTC,9.4,287,H
2016-01-18 01:38:00 UTC,1.5,46,L
2016-01-18 08:57:00 UTC,6.1,186,H
2016-01-18 12:45:00 UTC,4.7,143,L
2016-01-18 19:28:00 UTC,9.3,283,H
2016-01-19 02:35:00 UTC,0.5,15,L
2016-01-19 10:38:00 UTC,7.0,213,H
2016-01-19 14:00:00 UTC,5.7,174,L
2016-01-19 20:15:00 UTC,9.1,277,H
2016-01-20 03:28:00 UTC,-0.2,-6,L
2016-01-20 11:44:00 UTC,7.9,241,H
2016-01-20 15:16:00 UTC,6.3,192,L
2016-01-20 21:04:00 UTC,9.0,274,H
2016-01-21 04:16:00 UTC,-0.8,-24,L
2016-01-21 12:34:00 UTC,8.6,262,H
2016-01-21 16:26:00 UTC,6.5,198,L
2016-01-21 21:56:00 UTC,8.8,268,H
2016-01-22 05:01:00 UTC,-1.2,-37,L
2016-01-22 13:17:00 UTC,9.1,277,H
2016-01-22 17:26:00 UTC,6.5,198,L
2016-01-22 22:47:00 UTC,8.6,262,H
2016-01-23 05:42:00 UTC,-1.3,-40,L
2016-01-23 13:55:00 UTC,9.4,287,H
2016-01-23 18:19:00 UTC,6.3,192,L
2016-01-23 23:36:00 UTC,8.4,256,H
2016-01-24 06:22:00 UTC,-1.2,-37,L
2016-01-24 14:30:00 UTC,9.5,290,H
2016-01-24 19:06:00 UTC,6.0,183,L
2016-01-25 00:24:00 UTC,8.1,247,H
2016-01-25 07:01:00 UTC,-0.8,-24,L
2016-01-25 15:03:00 UTC,9.4,287,H
2016-01-25 19:52:00 UTC,5.6,171,L
2016-01-26 01:11:00 UTC,7.8,238,H
2016-01-26 07:39:00 UTC,-0.4,-12,L
