time,feet,centimeters,tide
2015-12-31 04:01:00 UTC,1.8,55,L
2015-12-31 08:27:00 UTC,2.5,76,H
2015-12-31 14:39:00 UTC,0.9,27,L
2015-12-31 21:51:00 UTC,3.7,113,H
2016-01-01 04:50:00 UTC,1.6,49,L
2016-01-01 09:44:00 UTC,2.4,73,H
2016-01-01 15:23:00 UTC,1.2,37,L
2016-01-01 22:23:00 UTC,3.6,110,H
2016-01-02 05:30:00 UTC,1.2,37,L
2016-01-02 11:01:00 UTC,2.4,73,H
2016-01-02 16:03:00 UTC,1.6,49,L
2016-01-02 22:45:00 UTC,3.6,110,H
2016-01-03 06:05:00 UTC,1.0,30,L
2016-01-03 12:15:00 UTC,2.5,76,H
2016-01-03 16:40:00 UTC,1.9,58,L
2016-01-03 23:03:00 UTC,3.5,107,H
2016-01-04 06:39:00 UTC,0.7,21,L
2016-01-04 13:28:00 UTC,2.6,79,H
2016-01-04 17:12:00 UTC,2.3,70,L
2016-01-04 23:18:00 UTC,3.5,107,H
2016-01-05 07:11:00 UTC,0.5,15,L
2016-01-05 14:40:00 UTC,2.7,82,H
2016-01-05 17:40:00 UTC,2.6,79,L
2016-01-05 23:32:00 UTC,3.6,110,H
2016-01-06 07:43:00 UTC,0.4,12,L
2016-01-06 15:53:00 UTC,2.9,88,H
2016-01-06 18:02:00 UTC,2.8,85,L
2016-01-06 23:49:00 UTC,3.6,110,H
2016-01-07 08:16:00 UTC,0.2,6,L
2016-01-08 00:10:00 UTC,3.7,113,H
2016-01-08 08:50:00 UTC,0.1,3,L
2016-01-09 00:39:00 UTC,3.7,113,H
2016-01-09 09:26:00 UTC,0.0,0,L
2016-01-10 01:16:00 UTC,3.7,113,H
2016-01-10 10:04:00 UTC,-0.1,-3,L
2016-01-10 18:52:00 UTC,3.3,101,H
2016-01-10 21:25:00 UTC,3.2,98,L
2016-01-11 02:04:00 UTC,3.7,113,H
2016-01-11 10:45:00 UTC,-0.1,-3,L
2016-01-11 19:10:00 UTC,3.3,101,H
2016-01-11 22:52:00 UTC,3.1,94,L
2016-01-12 03:03:00 UTC,3.5,107,H
2016-01-12 11:29:00 UTC,0.0,0,L
2016-01-12 19:30:00 UTC,3.4,104,H
2016-01-13 00:14:00 UTC,2.8,85,L
2016-01-13 04:17:00 UTC,3.2,98,H
2016-01-13 12:14:00 UTC,0.2,6,L
2016-01-13 19:54:00 UTC,3.5,107,H
2016-01-14 01:27:00 UTC,2.4,73,L
2016-01-14 05:43:00 UTC,2.9,88,H
2016-01-14 13:01:00 UTC,0.4,12,L
2016-01-14 20:22:00 UTC,3.6,110,H
2016-01-15 02:31:00 UTC,1.9,58,L
2016-01-15 07:18:00 UTC,2.7,82,H
2016-01-15 13:50:00 UTC,0.7,21,L
2016-01-15 20:52:00 UTC,3.8,116,H
2016-01-16 03:30:00 UTC,1.3,40,L
2016-01-16 08:53:00 UTC,2.6,79,H
2016-01-16 14:39:00 UTC,1.1,34,L
2016-01-16 21:26:00 UTC,3.9,119,H
2016-01-17 04:25:00 UTC,0.8,24,L
2016-01-17 10:25:00 UTC,2.6,79,H
2016-01-17 15:30:00 UTC,1.5,46,L
2016-01-17 22:02:00 UTC,4.0,122,H
2016-01-18 05:18:00 UTC,0.3,9,L
2016-01-18 11:51:00 UTC,2.7,82,H
2016-01-18 16:22:00 UTC,1.9,58,L
2016-01-18 22:40:00 UTC,4.1,125,H
2016-01-19 06:11:00 UTC,-0.1,-3,L
2016-01-19 13:11:00 UTC,2.9,88,H
2016-01-19 17:17:00 UTC,2.3,70,L
2016-01-19 23:21:00 UTC,4.1,125,H
2016-01-20 07:02:00 UTC,-0.3,-9,L
2016-01-20 14:25:00 UTC,3.0,91,H
2016-01-20 18:16:00 UTC,2.6,79,L
2016-01-21 00:03:00 UTC,4.1,125,H
2016-01-21 07:53:00 UTC,-0.4,-12,L
2016-01-21 15:33:00 UTC,3.2,98,H
2016-01-21 19:19:00 UTC,2.8,85,L
2016-01-22 00:48:00 UTC,4.0,122,H
2016-01-22 08:43:00 UTC,-0.4,-12,L
2016-01-22 16:35:00 UTC,3.3,101,H
2016-01-22 20:29:00 UTC,2.9,88,L
2016-01-23 01:34:00 UTC,3.8,116,H
2016-01-23 09:32:00 UTC,-0.3,-9,L
2016-01-23 17:30:00 UTC,3.4,104,H
2016-01-23 21:46:00 UTC,2.9,88,L
2016-01-24 02:23:00 UTC,3.5,107,H
2016-01-24 10:21:00 UTC,-0.1,-3,L
2016-01-24 18:19:00 UTC,3.4,104,H
