time,feet,centimeters,tide
2015-12-31 05:52:00 UTC,1.3,40,H
2015-12-31 14:25:00 UTC,0.1,3,L
2015-12-31 19:46:00 UTC,0.4,12,H
2015-12-31 22:35:00 UTC,0.4,12,L
2016-01-01 05:53:00 UTC,1.1,34,H
2016-01-01 14:29:00 UTC,0.2,6,L
2016-01-02 05:37:00 UTC,1.0,30,H
2016-01-02 14:13:00 UTC,0.2,6,L
2016-01-03 04:46:00 UTC,0.9,27,H
2016-01-03 13:54:00 UTC,0.2,6,L
2016-01-04 03:13:00 UTC,1.0,30,H
2016-01-04 13:26:00 UTC,0.2,6,L
2016-01-05 02:41:00 UTC,1.1,34,H
2016-01-05 12:43:00 UTC,0.1,3,L
2016-01-06 02:48:00 UTC,1.3,40,H
2016-01-06 12:06:00 UTC,0.0,0,L
2016-01-07 03:08:00 UTC,1.5,46,H
2016-01-07 11:56:00 UTC,-0.1,-3,L
2016-01-07 16:56:00 UTC,0.2,6,H
2016-01-07 19:55:00 UTC,0.2,6,L
2016-01-08 03:34:00 UTC,1.6,49,H
2016-01-08 12:05:00 UTC,-0.2,-6,L
2016-01-08 17:05:00 UTC,0.2,6,H
2016-01-08 20:39:00 UTC,0.1,3,L
2016-01-09 04:03:00 UTC,1.8,55,H
2016-01-09 12:24:00 UTC,-0.3,-9,L
2016-01-09 17:24:00 UTC,0.2,6,H
2016-01-09 21:15:00 UTC,0.1,3,L
2016-01-10 04:32:00 UTC,1.8,55,H
2016-01-10 12:48:00 UTC,-0.3,-9,L
2016-01-10 17:49:00 UTC,0.2,6,H
2016-01-10 21:46:00 UTC,0.1,3,L
2016-01-11 05:02:00 UTC,1.8,55,H
2016-01-11 13:15:00 UTC,-0.3,-9,L
2016-01-11 18:15:00 UTC,0.3,9,H
2016-01-11 22:12:00 UTC,0.1,3,L
2016-01-12 05:30:00 UTC,1.8,55,H
2016-01-12 13:42:00 UTC,-0.2,-6,L
2016-01-12 18:42:00 UTC,0.3,9,H
2016-01-12 22:34:00 UTC,0.2,6,L
2016-01-13 05:55:00 UTC,1.6,49,H
2016-01-13 14:06:00 UTC,-0.1,-3,L
2016-01-13 19:12:00 UTC,0.3,9,H
2016-01-13 22:48:00 UTC,0.3,9,L
2016-01-14 06:14:00 UTC,1.4,43,H
2016-01-14 14:24:00 UTC,0.0,0,L
2016-01-14 19:49:00 UTC,0.4,12,H
2016-01-14 22:47:00 UTC,0.4,12,L
2016-01-15 06:17:00 UTC,1.2,37,H
2016-01-15 14:30:00 UTC,0.1,3,L
2016-01-16 05:39:00 UTC,1.0,30,H
2016-01-16 14:19:00 UTC,0.2,6,L
2016-01-17 03:54:00 UTC,0.9,27,H
2016-01-17 13:43:00 UTC,0.1,3,L
2016-01-18 02:55:00 UTC,1.1,34,H
2016-01-18 12:46:00 UTC,0.1,3,L
2016-01-19 02:48:00 UTC,1.2,37,H
2016-01-19 12:14:00 UTC,-0.1,-3,L
2016-01-20 03:00:00 UTC,1.4,43,H
2016-01-20 12:09:00 UTC,-0.2,-6,L
2016-01-21 03:19:00 UTC,1.6,49,H
2016-01-21 12:14:00 UTC,-0.2,-6,L
2016-01-22 03:42:00 UTC,1.7,52,H
2016-01-22 12:23:00 UTC,-0.3,-9,L
2016-01-23 04:05:00 UTC,1.7,52,H
2016-01-23 12:35:00 UTC,-0.2,-6,L
2016-01-23 17:23:00 UTC,0.2,6,H
2016-01-23 21:01:00 UTC,0.1,3,L
2016-01-24 04:28:00 UTC,1.7,52,H
