time,feet,centimeters,tide
2015-12-31 06:10:00 UTC,1.3,40,H
2015-12-31 14:16:00 UTC,0.1,3,L
2015-12-31 20:04:00 UTC,0.4,12,H
2015-12-31 22:26:00 UTC,0.4,12,L
2016-01-01 06:11:00 UTC,1.2,37,H
2016-01-01 14:20:00 UTC,0.2,6,L
2016-01-02 05:55:00 UTC,1.1,34,H
2016-01-02 14:04:00 UTC,0.2,6,L
2016-01-03 05:04:00 UTC,1.0,30,H
2016-01-03 13:45:00 UTC,0.2,6,L
2016-01-04 03:31:00 UTC,1.0,30,H
2016-01-04 13:17:00 UTC,0.2,6,L
2016-01-05 02:59:00 UTC,1.2,37,H
2016-01-05 12:34:00 UTC,0.1,3,L
2016-01-06 03:06:00 UTC,1.4,43,H
2016-01-06 11:57:00 UTC,0.0,0,L
2016-01-07 03:26:00 UTC,1.6,49,H
2016-01-07 11:47:00 UTC,-0.1,-3,L
2016-01-07 17:14:00 UTC,0.2,6,H
2016-01-07 19:46:00 UTC,0.2,6,L
2016-01-08 03:52:00 UTC,1.7,52,H
2016-01-08 11:56:00 UTC,-0.2,-6,L
2016-01-08 17:23:00 UTC,0.2,6,H
2016-01-08 20:30:00 UTC,0.1,3,L
2016-01-09 04:21:00 UTC,1.9,58,H
2016-01-09 12:15:00 UTC,-0.3,-9,L
2016-01-09 17:42:00 UTC,0.2,6,H
2016-01-09 21:06:00 UTC,0.1,3,L
2016-01-10 04:50:00 UTC,1.9,58,H
2016-01-10 12:39:00 UTC,-0.3,-9,L
2016-01-10 18:07:00 UTC,0.2,6,H
2016-01-10 21:37:00 UTC,0.1,3,L
2016-01-11 05:20:00 UTC,1.9,58,H
2016-01-11 13:06:00 UTC,-0.3,-9,L
2016-01-11 18:33:00 UTC,0.3,9,H
2016-01-11 22:03:00 UTC,0.1,3,L
2016-01-12 05:48:00 UTC,1.9,58,H
2016-01-12 13:33:00 UTC,-0.2,-6,L
2016-01-12 19:00:00 UTC,0.3,9,H
2016-01-12 22:25:00 UTC,0.2,6,L
2016-01-13 06:13:00 UTC,1.7,52,H
2016-01-13 13:57:00 UTC,-0.1,-3,L
2016-01-13 19:30:00 UTC,0.4,12,H
2016-01-13 22:39:00 UTC,0.3,9,L
2016-01-14 06:32:00 UTC,1.5,46,H
2016-01-14 14:15:00 UTC,0.0,0,L
2016-01-14 20:07:00 UTC,0.4,12,H
2016-01-14 22:38:00 UTC,0.4,12,L
2016-01-15 06:35:00 UTC,1.3,40,H
2016-01-15 14:21:00 UTC,0.1,3,L
2016-01-16 05:57:00 UTC,1.0,30,H
2016-01-16 14:10:00 UTC,0.2,6,L
2016-01-17 04:12:00 UTC,1.0,30,H
2016-01-17 13:34:00 UTC,0.2,6,L
2016-01-18 03:13:00 UTC,1.1,34,H
2016-01-18 12:37:00 UTC,0.1,3,L
2016-01-19 03:06:00 UTC,1.3,40,H
2016-01-19 12:05:00 UTC,-0.1,-3,L
2016-01-20 03:18:00 UTC,1.5,46,H
2016-01-20 12:00:00 UTC,-0.2,-6,L
2016-01-21 03:37:00 UTC,1.7,52,H
2016-01-21 12:05:00 UTC,-0.3,-9,L
2016-01-22 04:00:00 UTC,1.8,55,H
2016-01-22 12:14:00 UTC,-0.3,-9,L
2016-01-23 04:23:00 UTC,1.8,55,H
2016-01-23 12:26:00 UTC,-0.3,-9,L
2016-01-23 17:41:00 UTC,0.3,9,H
2016-01-23 20:52:00 UTC,0.1,3,L
2016-01-24 04:46:00 UTC,1.8,55,H
2016-01-24 12:38:00 UTC,-0.2,-6,L
2016-01-24 17:47:00 UTC,0.3,9,H
2016-01-24 21:34:00 UTC,0.1,3,L
2016-01-25 05:08:00 UTC,1.8,55,H
2016-01-25 12:50:00 UTC,-0.1,-3,L
2016-01-25 18:00:00 UTC,0.4,12,H
2016-01-25 22:09:00 UTC,0.1,3,L
2016-01-26 05:28:00 UTC,1.7,52,H
2016-01-26 13:02:00 UTC,-0.1,-3,L
2016-01-26 18:17:00 UTC,0.5,15,H
2016-01-26 22:40:00 UTC,0.2,6,L
2016-01-27 05:44:00 UTC,1.6,49,H
2016-01-27 13:10:00 UTC,0.0,0,L
2016-01-27 18:35:00 UTC,0.6,18,H
2016-01-27 23:08:00 UTC,0.3,9,L
2016-01-28 05:57:00 UTC,1.5,46,H
2016-01-28 13:14:00 UTC,0.1,3,L
2016-01-28 18:55:00 UTC,0.7,21,H
2016-01-28 23:33:00 UTC,0.3,9,L
2016-01-29 06:04:00 UTC,1.3,40,H
2016-01-29 13:13:00 UTC,0.1,3,L
2016-01-29 19:18:00 UTC,0.8,24,H
2016-01-29 23:56:00 UTC,0.5,15,L
2016-01-30 06:05:00 UTC,1.2,37,H
2016-01-30 13:08:00 UTC,0.2,6,L
2016-01-30 19:47:00 UTC,0.8,24,H
2016-01-31 00:16:00 UTC,0.6,18,L
2016-01-31 05:56:00 UTC,1.1,34,H
2016-01-31 13:01:00 UTC,0.1,3,L
2016-01-31 20:36:00 UTC,0.9,27,H
2016-02-01 00:23:00 UTC,0.8,24,L
2016-02-01 05:21:00 UTC,1.0,30,H
2016-02-01 12:53:00 UTC,0.1,3,L
2016-02-02 03:32:00 UTC,1.0,30,H
2016-02-02 12:39:00 UTC,0.1,3,L
2016-02-03 02:35:00 UTC,1.2,37,H
2016-02-03 12:15:00 UTC,0.0,0,L
2016-02-04 02:50:00 UTC,1.4,43,H
2016-02-04 11:48:00 UTC,0.0,0,L
2016-02-05 03:15:00 UTC,1.6,49,H
2016-02-05 11:37:00 UTC,-0.1,-3,L
2016-02-06 03:45:00 UTC,1.8,55,H
2016-02-06 11:41:00 UTC,-0.2,-6,L
2016-02-06 17:37:00 UTC,0.5,15,H
2016-02-06 20:53:00 UTC,0.3,9,L
2016-02-07 04:15:00 UTC,1.9,58,H
2016-02-07 11:55:00 UTC,-0.2,-6,L
2016-02-07 17:41:00 UTC,0.5,15,H
2016-02-07 21:35:00 UTC,0.2,6,L
2016-02-08 04:46:00 UTC,2.0,61,H
2016-02-08 12:14:00 UTC,-0.2,-6,L
2016-02-08 17:55:00 UTC,0.6,18,H
2016-02-08 22:13:00 UTC,0.2,6,L
2016-02-09 05:15:00 UTC,1.9,58,H
2016-02-09 12:33:00 UTC,-0.2,-6,L
2016-02-09 18:13:00 UTC,0.7,21,H
2016-02-09 22:48:00 UTC,0.2,6,L
2016-02-10 05:43:00 UTC,1.8,55,H
2016-02-10 12:50:00 UTC,-0.1,-3,L
2016-02-10 18:31:00 UTC,0.8,24,H
2016-02-10 23:21:00 UTC,0.3,9,L
2016-02-11 06:06:00 UTC,1.6,49,H
2016-02-11 13:01:00 UTC,0.1,3,L
2016-02-11 18:51:00 UTC,0.9,27,H
2016-02-11 23:53:00 UTC,0.4,12,L
2016-02-12 06:20:00 UTC,1.4,43,H
2016-02-12 13:04:00 UTC,0.2,6,L
2016-02-12 19:11:00 UTC,1.0,30,H
2016-02-13 00:21:00 UTC,0.6,18,L
2016-02-13 06:15:00 UTC,1.1,34,H
2016-02-13 12:56:00 UTC,0.2,6,L
2016-02-13 19:35:00 UTC,1.0,30,H
2016-02-14 00:43:00 UTC,0.7,21,L
2016-02-14 05:21:00 UTC,0.9,27,H
