time,feet,centimeters,tide
2015-12-31 02:16:00 UTC,1.9,58,H
2015-12-31 08:43:00 UTC,0.9,27,L
2015-12-31 13:18:00 UTC,1.4,43,H
2015-12-31 20:04:00 UTC,0.4,12,L
2016-01-01 02:59:00 UTC,1.8,55,H
2016-01-01 09:44:00 UTC,0.8,24,L
2016-01-01 14:27:00 UTC,1.3,40,H
2016-01-01 20:50:00 UTC,0.6,18,L
2016-01-02 03:37:00 UTC,1.8,55,H
2016-01-02 10:41:00 UTC,0.7,21,L
2016-01-02 15:59:00 UTC,1.2,37,H
2016-01-02 21:40:00 UTC,0.7,21,L
2016-01-03 04:17:00 UTC,1.8,55,H
2016-01-03 11:35:00 UTC,0.5,15,L
2016-01-03 17:37:00 UTC,1.3,40,H
2016-01-03 22:38:00 UTC,0.9,27,L
2016-01-04 04:58:00 UTC,1.8,55,H
2016-01-04 12:24:00 UTC,0.3,9,L
2016-01-04 18:56:00 UTC,1.4,43,H
2016-01-04 23:43:00 UTC,1.0,30,L
2016-01-05 05:40:00 UTC,1.8,55,H
2016-01-05 13:09:00 UTC,0.1,3,L
2016-01-05 19:56:00 UTC,1.5,46,H
2016-01-06 00:48:00 UTC,1.1,34,L
2016-01-06 06:23:00 UTC,1.8,55,H
2016-01-06 13:51:00 UTC,0.0,0,L
2016-01-06 20:44:00 UTC,1.6,49,H
2016-01-07 01:47:00 UTC,1.1,34,L
2016-01-07 07:05:00 UTC,1.9,58,H
2016-01-07 14:31:00 UTC,-0.2,-6,L
2016-01-07 21:26:00 UTC,1.8,55,H
2016-01-08 02:40:00 UTC,1.1,34,L
2016-01-08 07:47:00 UTC,1.9,58,H
2016-01-08 15:10:00 UTC,-0.3,-9,L
2016-01-08 22:06:00 UTC,1.9,58,H
2016-01-09 03:27:00 UTC,1.1,34,L
2016-01-09 08:29:00 UTC,2.0,61,H
2016-01-09 15:49:00 UTC,-0.4,-12,L
2016-01-09 22:44:00 UTC,1.9,58,H
2016-01-10 04:12:00 UTC,1.1,34,L
2016-01-10 09:11:00 UTC,2.0,61,H
2016-01-10 16:28:00 UTC,-0.5,-15,L
2016-01-10 23:22:00 UTC,2.0,61,H
2016-01-11 04:56:00 UTC,1.1,34,L
2016-01-11 09:54:00 UTC,2.0,61,H
2016-01-11 17:08:00 UTC,-0.5,-15,L
2016-01-12 00:00:00 UTC,2.0,61,H
2016-01-12 05:42:00 UTC,1.0,30,L
2016-01-12 10:39:00 UTC,1.9,58,H
2016-01-12 17:49:00 UTC,-0.4,-12,L
2016-01-13 00:38:00 UTC,2.1,64,H
2016-01-13 06:31:00 UTC,1.0,30,L
2016-01-13 11:28:00 UTC,1.9,58,H
2016-01-13 18:31:00 UTC,-0.2,-6,L
2016-01-14 01:17:00 UTC,2.0,61,H
2016-01-14 07:24:00 UTC,0.9,27,L
2016-01-14 12:24:00 UTC,1.7,52,H
2016-01-14 19:15:00 UTC,0.0,0,L
2016-01-15 01:57:00 UTC,2.0,61,H
2016-01-15 08:23:00 UTC,0.7,21,L
2016-01-15 13:30:00 UTC,1.6,49,H
2016-01-15 20:03:00 UTC,0.2,6,L
2016-01-16 02:39:00 UTC,2.0,61,H
2016-01-16 09:25:00 UTC,0.6,18,L
2016-01-16 14:52:00 UTC,1.5,46,H
2016-01-16 20:57:00 UTC,0.5,15,L
2016-01-17 03:24:00 UTC,2.0,61,H
2016-01-17 10:31:00 UTC,0.3,9,L
2016-01-17 16:33:00 UTC,1.4,43,H
2016-01-17 21:58:00 UTC,0.8,24,L
2016-01-18 04:13:00 UTC,2.0,61,H
2016-01-18 11:36:00 UTC,0.1,3,L
2016-01-18 18:13:00 UTC,1.5,46,H
2016-01-18 23:10:00 UTC,1.0,30,L
2016-01-19 05:05:00 UTC,2.0,61,H
2016-01-19 12:37:00 UTC,-0.1,-3,L
2016-01-19 19:34:00 UTC,1.6,49,H
2016-01-20 00:27:00 UTC,1.1,34,L
2016-01-20 06:00:00 UTC,2.0,61,H
2016-01-20 13:33:00 UTC,-0.2,-6,L
