time,feet,centimeters,tide
2015-12-31 06:08:00 UTC,1.7,52,H
2015-12-31 12:53:00 UTC,0.2,6,L
2015-12-31 18:28:00 UTC,1.7,52,H
2016-01-01 01:26:00 UTC,0.2,6,L
2016-01-01 06:59:00 UTC,1.6,49,H
2016-01-01 13:48:00 UTC,0.3,9,L
2016-01-01 19:16:00 UTC,1.6,49,H
2016-01-02 02:21:00 UTC,0.2,6,L
2016-01-02 07:51:00 UTC,1.5,46,H
2016-01-02 14:43:00 UTC,0.4,12,L
2016-01-02 20:04:00 UTC,1.5,46,H
2016-01-03 03:14:00 UTC,0.2,6,L
2016-01-03 08:47:00 UTC,1.5,46,H
2016-01-03 15:39:00 UTC,0.4,12,L
2016-01-03 20:57:00 UTC,1.5,46,H
2016-01-04 04:06:00 UTC,0.2,6,L
2016-01-04 09:45:00 UTC,1.5,46,H
2016-01-04 16:33:00 UTC,0.4,12,L
2016-01-04 21:52:00 UTC,1.5,46,H
2016-01-05 04:56:00 UTC,0.1,3,L
2016-01-05 10:41:00 UTC,1.6,49,H
2016-01-05 17:24:00 UTC,0.4,12,L
2016-01-05 22:46:00 UTC,1.5,46,H
2016-01-06 05:43:00 UTC,0.0,0,L
2016-01-06 11:34:00 UTC,1.7,52,H
2016-01-06 18:11:00 UTC,0.3,9,L
2016-01-06 23:38:00 UTC,1.6,49,H
2016-01-07 06:28:00 UTC,-0.1,-3,L
2016-01-07 12:22:00 UTC,1.8,55,H
2016-01-07 18:56:00 UTC,0.2,6,L
2016-01-08 00:27:00 UTC,1.7,52,H
2016-01-08 07:11:00 UTC,-0.2,-6,L
2016-01-08 13:09:00 UTC,1.9,58,H
2016-01-08 19:39:00 UTC,0.1,3,L
2016-01-09 01:14:00 UTC,1.7,52,H
2016-01-09 07:53:00 UTC,-0.3,-9,L
2016-01-09 13:53:00 UTC,1.9,58,H
2016-01-09 20:21:00 UTC,0.0,0,L
2016-01-10 02:00:00 UTC,1.8,55,H
2016-01-10 08:36:00 UTC,-0.4,-12,L
2016-01-10 14:37:00 UTC,2.0,61,H
2016-01-10 21:04:00 UTC,-0.1,-3,L
2016-01-11 02:46:00 UTC,1.9,58,H
2016-01-11 09:20:00 UTC,-0.5,-15,L
2016-01-11 15:20:00 UTC,2.0,61,H
2016-01-11 21:49:00 UTC,-0.2,-6,L
2016-01-12 03:33:00 UTC,1.9,58,H
2016-01-12 10:05:00 UTC,-0.5,-15,L
2016-01-12 16:05:00 UTC,2.0,61,H
2016-01-12 22:35:00 UTC,-0.2,-6,L
2016-01-13 04:21:00 UTC,1.9,58,H
2016-01-13 10:53:00 UTC,-0.4,-12,L
2016-01-13 16:50:00 UTC,2.0,61,H
2016-01-13 23:24:00 UTC,-0.3,-9,L
2016-01-14 05:12:00 UTC,1.9,58,H
2016-01-14 11:44:00 UTC,-0.3,-9,L
2016-01-14 17:38:00 UTC,1.9,58,H
2016-01-15 00:17:00 UTC,-0.3,-9,L
2016-01-15 06:06:00 UTC,1.8,55,H
2016-01-15 12:40:00 UTC,-0.2,-6,L
2016-01-15 18:28:00 UTC,1.9,58,H
2016-01-16 01:14:00 UTC,-0.3,-9,L
2016-01-16 07:05:00 UTC,1.8,55,H
2016-01-16 13:41:00 UTC,-0.1,-3,L
2016-01-16 19:24:00 UTC,1.8,55,H
2016-01-17 02:16:00 UTC,-0.3,-9,L
2016-01-17 08:08:00 UTC,1.8,55,H
2016-01-17 14:46:00 UTC,0.0,0,L
2016-01-17 20:24:00 UTC,1.7,52,H
2016-01-18 03:20:00 UTC,-0.3,-9,L
2016-01-18 09:15:00 UTC,1.7,52,H
2016-01-18 15:52:00 UTC,0.0,0,L
2016-01-18 21:28:00 UTC,1.7,52,H
2016-01-19 04:23:00 UTC,-0.3,-9,L
2016-01-19 10:21:00 UTC,1.8,55,H
2016-01-19 16:56:00 UTC,0.0,0,L
2016-01-19 22:33:00 UTC,1.7,52,H
2016-01-20 05:23:00 UTC,-0.4,-12,L
2016-01-20 11:23:00 UTC,1.8,55,H
2016-01-20 17:55:00 UTC,0.0,0,L
2016-01-20 23:33:00 UTC,1.7,52,H
2016-01-21 06:19:00 UTC,-0.5,-15,L
2016-01-21 12:19:00 UTC,1.9,58,H
2016-01-21 18:50:00 UTC,-0.1,-3,L
2016-01-22 00:29:00 UTC,1.8,55,H
2016-01-22 07:11:00 UTC,-0.5,-15,L
2016-01-22 13:10:00 UTC,1.9,58,H
2016-01-22 19:41:00 UTC,-0.1,-3,L
2016-01-23 01:20:00 UTC,1.8,55,H
2016-01-23 08:00:00 UTC,-0.5,-15,L
2016-01-23 13:56:00 UTC,2.0,61,H
2016-01-23 20:28:00 UTC,-0.2,-6,L
2016-01-24 02:06:00 UTC,1.8,55,H
2016-01-24 08:46:00 UTC,-0.5,-15,L
2016-01-24 14:39:00 UTC,2.0,61,H
2016-01-24 21:12:00 UTC,-0.2,-6,L
2016-01-25 02:50:00 UTC,1.8,55,H
2016-01-25 09:29:00 UTC,-0.4,-12,L
2016-01-25 15:19:00 UTC,1.9,58,H
2016-01-25 21:55:00 UTC,-0.2,-6,L
2016-01-26 03:31:00 UTC,1.8,55,H
2016-01-26 10:11:00 UTC,-0.4,-12,L
2016-01-26 15:57:00 UTC,1.9,58,H
2016-01-26 22:36:00 UTC,-0.2,-6,L
2016-01-27 04:12:00 UTC,1.7,52,H
2016-01-27 10:52:00 UTC,-0.2,-6,L
2016-01-27 16:34:00 UTC,1.8,55,H
2016-01-27 23:17:00 UTC,-0.1,-3,L
2016-01-28 04:52:00 UTC,1.7,52,H
2016-01-28 11:32:00 UTC,-0.1,-3,L
2016-01-28 17:10:00 UTC,1.7,52,H
2016-01-28 23:58:00 UTC,-0.1,-3,L
2016-01-29 05:32:00 UTC,1.6,49,H
2016-01-29 12:14:00 UTC,0.0,0,L
2016-01-29 17:48:00 UTC,1.6,49,H
2016-01-30 00:40:00 UTC,0.0,0,L
2016-01-30 06:16:00 UTC,1.5,46,H
2016-01-30 12:57:00 UTC,0.2,6,L
2016-01-30 18:28:00 UTC,1.5,46,H
2016-01-31 01:25:00 UTC,0.0,0,L
2016-01-31 07:03:00 UTC,1.4,43,H
2016-01-31 13:46:00 UTC,0.3,9,L
2016-01-31 19:12:00 UTC,1.4,43,H
2016-02-01 02:15:00 UTC,0.1,3,L
2016-02-01 07:56:00 UTC,1.4,43,H
2016-02-01 14:40:00 UTC,0.3,9,L
2016-02-01 20:03:00 UTC,1.4,43,H
2016-02-02 03:10:00 UTC,0.1,3,L
2016-02-02 08:55:00 UTC,1.4,43,H
2016-02-02 15:39:00 UTC,0.4,12,L
2016-02-02 21:01:00 UTC,1.4,43,H
2016-02-03 04:06:00 UTC,0.0,0,L
2016-02-03 09:57:00 UTC,1.4,43,H
2016-02-03 16:38:00 UTC,0.3,9,L
2016-02-03 22:02:00 UTC,1.4,43,H
2016-02-04 05:01:00 UTC,0.0,0,L
2016-02-04 10:56:00 UTC,1.5,46,H
2016-02-04 17:33:00 UTC,0.2,6,L
2016-02-04 23:02:00 UTC,1.5,46,H
2016-02-05 05:53:00 UTC,-0.2,-6,L
2016-02-05 11:51:00 UTC,1.6,49,H
