time,feet,centimeters,tide
2015-12-31 00:43:00 UTC,14.1,430,H
2015-12-31 07:08:00 UTC,1.0,30,L
2015-12-31 13:35:00 UTC,14.1,430,H
2015-12-31 19:43:00 UTC,4.2,128,L
2016-01-01 01:32:00 UTC,12.7,387,H
2016-01-01 07:54:00 UTC,2.4,73,L
2016-01-01 14:25:00 UTC,13.5,411,H
2016-01-01 20:43:00 UTC,4.8,146,L
2016-01-02 02:29:00 UTC,11.5,351,H
2016-01-02 08:43:00 UTC,3.7,113,L
2016-01-02 15:17:00 UTC,13.2,402,H
2016-01-02 21:49:00 UTC,4.9,149,L
2016-01-03 03:41:00 UTC,10.6,323,H
2016-01-03 09:43:00 UTC,4.7,143,L
2016-01-03 16:14:00 UTC,13.2,402,H
2016-01-03 22:59:00 UTC,4.4,134,L
2016-01-04 05:03:00 UTC,10.4,317,H
2016-01-04 10:51:00 UTC,5.3,162,L
2016-01-04 17:12:00 UTC,13.5,411,H
2016-01-05 00:03:00 UTC,3.5,107,L
2016-01-05 06:16:00 UTC,10.9,332,H
2016-01-05 11:56:00 UTC,5.4,165,L
2016-01-05 18:05:00 UTC,14.2,433,H
2016-01-06 00:56:00 UTC,2.3,70,L
2016-01-06 07:16:00 UTC,11.7,357,H
2016-01-06 12:53:00 UTC,5.0,152,L
2016-01-06 18:52:00 UTC,15.0,457,H
2016-01-07 01:40:00 UTC,1.1,34,L
2016-01-07 08:04:00 UTC,12.6,384,H
2016-01-07 13:42:00 UTC,4.5,137,L
2016-01-07 19:37:00 UTC,15.8,482,H
2016-01-08 02:20:00 UTC,-0.2,-6,L
2016-01-08 08:47:00 UTC,13.6,415,H
2016-01-08 14:26:00 UTC,3.8,116,L
2016-01-08 20:19:00 UTC,16.7,509,H
2016-01-09 02:58:00 UTC,-1.3,-40,L
2016-01-09 09:26:00 UTC,14.4,439,H
2016-01-09 15:06:00 UTC,3.1,94,L
2016-01-09 20:59:00 UTC,17.4,530,H
2016-01-10 03:35:00 UTC,-2.3,-70,L
2016-01-10 10:04:00 UTC,15.2,463,H
2016-01-10 15:46:00 UTC,2.4,73,L
2016-01-10 21:40:00 UTC,17.8,543,H
2016-01-11 04:13:00 UTC,-2.8,-85,L
2016-01-11 10:41:00 UTC,15.7,479,H
2016-01-11 16:26:00 UTC,1.9,58,L
2016-01-11 22:21:00 UTC,17.9,546,H
2016-01-12 04:51:00 UTC,-3.0,-91,L
2016-01-12 11:18:00 UTC,16.1,491,H
2016-01-12 17:08:00 UTC,1.6,49,L
2016-01-12 23:02:00 UTC,17.6,536,H
2016-01-13 05:30:00 UTC,-2.7,-82,L
2016-01-13 11:57:00 UTC,16.2,494,H
2016-01-13 17:53:00 UTC,1.6,49,L
2016-01-13 23:46:00 UTC,16.9,515,H
2016-01-14 06:12:00 UTC,-2.0,-61,L
2016-01-14 12:38:00 UTC,16.1,491,H
2016-01-14 18:41:00 UTC,1.7,52,L
2016-01-15 00:34:00 UTC,15.8,482,H
2016-01-15 06:57:00 UTC,-0.8,-24,L
2016-01-15 13:24:00 UTC,15.9,485,H
2016-01-15 19:36:00 UTC,2.0,61,L
2016-01-16 01:29:00 UTC,14.3,436,H
2016-01-16 07:47:00 UTC,0.7,21,L
2016-01-16 14:16:00 UTC,15.6,475,H
2016-01-16 20:40:00 UTC,2.2,67,L
2016-01-17 02:36:00 UTC,12.9,393,H
2016-01-17 08:46:00 UTC,2.2,67,L
2016-01-17 15:17:00 UTC,15.3,466,H
2016-01-17 21:52:00 UTC,2.2,67,L
2016-01-18 03:58:00 UTC,12.0,366,H
2016-01-18 09:55:00 UTC,3.5,107,L
2016-01-18 16:25:00 UTC,15.3,466,H
2016-01-18 23:08:00 UTC,1.7,52,L
2016-01-19 05:28:00 UTC,11.9,363,H
