time,feet,centimeters,tide
2016-01-01 03:36:00 UTC,0.3,9,H
2016-01-01 06:48:00 UTC,0.3,9,L
2016-01-01 01:23:00 UTC,0.6,18,H
2016-01-01 09:23:00 UTC,0.1,3,L
2016-01-02 04:38:00 UTC,0.4,12,H
2016-01-02 08:07:00 UTC,0.4,12,L
2016-01-02 01:50:00 UTC,0.5,15,H
2016-01-02 09:42:00 UTC,0.1,3,L
2016-01-03 05:24:00 UTC,0.5,15,H
2016-01-03 10:21:00 UTC,0.4,12,L
2016-01-03 02:14:00 UTC,0.5,15,H
2016-01-03 10:06:00 UTC,0.0,0,L
2016-01-04 06:07:00 UTC,0.6,18,H
2016-01-04 10:35:00 UTC,0.0,0,L
2016-01-05 06:49:00 UTC,0.7,21,H
2016-01-05 11:08:00 UTC,-0.1,-3,L
2016-01-06 07:30:00 UTC,0.8,24,H
2016-01-06 11:43:00 UTC,-0.2,-6,L
2016-01-07 08:09:00 UTC,0.8,24,H
2016-01-08 12:19:00 UTC,-0.2,-6,L
2016-01-08 08:47:00 UTC,0.9,27,H
2016-01-09 12:56:00 UTC,-0.2,-6,L
2016-01-09 09:23:00 UTC,0.9,27,H
2016-01-10 01:34:00 UTC,-0.2,-6,L
2016-01-10 09:59:00 UTC,0.9,27,H
2016-01-11 02:14:00 UTC,-0.2,-6,L
2016-01-11 10:34:00 UTC,0.9,27,H
2016-01-12 03:00:00 UTC,-0.1,-3,L
2016-01-12 11:09:00 UTC,0.9,27,H
2016-01-13 03:54:00 UTC,0.0,0,L
2016-01-13 11:43:00 UTC,0.8,24,H
2016-01-13 07:32:00 UTC,0.2,6,L
2016-01-13 11:06:00 UTC,0.3,9,H
2016-01-14 05:02:00 UTC,0.1,3,L
2016-01-14 12:16:00 UTC,0.8,24,H
2016-01-14 07:45:00 UTC,0.1,3,L
2016-01-15 01:13:00 UTC,0.3,9,H
2016-01-15 06:19:00 UTC,0.2,6,L
2016-01-15 12:48:00 UTC,0.7,21,H
