time,feet,centimeters,tide
2015-12-30 19:55:00 UTC,0.4,12,H
2015-12-31 02:17:00 UTC,0.2,6,L
2015-12-31 06:28:00 UTC,0.3,9,H
2015-12-31 11:25:00 UTC,0.1,3,L
2015-12-31 20:35:00 UTC,0.4,12,H
2016-01-01 03:13:00 UTC,0.2,6,L
2016-01-01 08:28:00 UTC,0.2,6,H
2016-01-01 12:14:00 UTC,0.1,3,L
2016-01-01 21:02:00 UTC,0.4,12,H
2016-01-02 03:40:00 UTC,0.1,3,L
2016-01-02 10:33:00 UTC,0.3,9,H
2016-01-02 13:13:00 UTC,0.2,6,L
2016-01-02 21:26:00 UTC,0.4,12,H
2016-01-03 04:05:00 UTC,0.0,0,L
2016-01-03 12:12:00 UTC,0.3,9,H
2016-01-03 14:52:00 UTC,0.3,9,L
2016-01-03 21:48:00 UTC,0.4,12,H
2016-01-04 04:30:00 UTC,-0.1,-3,L
2016-01-04 13:16:00 UTC,0.4,12,H
2016-01-04 16:36:00 UTC,0.3,9,L
2016-01-04 22:09:00 UTC,0.4,12,H
2016-01-05 04:56:00 UTC,-0.2,-6,L
2016-01-05 14:00:00 UTC,0.4,12,H
2016-01-05 17:38:00 UTC,0.4,12,L
2016-01-05 22:31:00 UTC,0.4,12,H
2016-01-06 05:24:00 UTC,-0.2,-6,L
2016-01-06 14:36:00 UTC,0.5,15,H
2016-01-06 18:14:00 UTC,0.4,12,L
2016-01-06 22:54:00 UTC,0.4,12,H
2016-01-07 05:54:00 UTC,-0.3,-9,L
2016-01-07 15:11:00 UTC,0.5,15,H
2016-01-07 18:36:00 UTC,0.4,12,L
2016-01-07 23:22:00 UTC,0.4,12,H
2016-01-08 06:27:00 UTC,-0.3,-9,L
2016-01-08 15:46:00 UTC,0.5,15,H
2016-01-08 18:59:00 UTC,0.4,12,L
2016-01-08 23:56:00 UTC,0.5,15,H
2016-01-09 07:03:00 UTC,-0.4,-12,L
2016-01-09 16:22:00 UTC,0.5,15,H
2016-01-09 19:26:00 UTC,0.4,12,L
2016-01-10 00:35:00 UTC,0.5,15,H
2016-01-10 07:41:00 UTC,-0.4,-12,L
2016-01-10 16:58:00 UTC,0.5,15,H
2016-01-10 20:02:00 UTC,0.4,12,L
2016-01-11 01:21:00 UTC,0.5,15,H
2016-01-11 08:21:00 UTC,-0.4,-12,L
2016-01-11 17:34:00 UTC,0.5,15,H
2016-01-11 20:46:00 UTC,0.4,12,L
2016-01-12 02:14:00 UTC,0.4,12,H
2016-01-12 09:03:00 UTC,-0.3,-9,L
2016-01-12 18:09:00 UTC,0.5,15,H
2016-01-12 21:41:00 UTC,0.3,9,L
2016-01-13 03:21:00 UTC,0.4,12,H
2016-01-13 09:47:00 UTC,-0.2,-6,L
2016-01-13 18:42:00 UTC,0.4,12,H
2016-01-13 22:47:00 UTC,0.2,6,L
2016-01-14 04:50:00 UTC,0.3,9,H
2016-01-14 10:35:00 UTC,-0.1,-3,L
2016-01-14 19:13:00 UTC,0.4,12,H
2016-01-15 00:03:00 UTC,0.1,3,L
2016-01-15 06:46:00 UTC,0.3,9,H
2016-01-15 11:27:00 UTC,0.0,0,L
2016-01-15 19:44:00 UTC,0.4,12,H
2016-01-16 01:19:00 UTC,0.0,0,L
2016-01-16 08:51:00 UTC,0.3,9,H
2016-01-16 12:31:00 UTC,0.1,3,L
2016-01-16 20:15:00 UTC,0.4,12,H
2016-01-17 02:25:00 UTC,-0.1,-3,L
2016-01-17 10:47:00 UTC,0.3,9,H
2016-01-17 14:00:00 UTC,0.3,9,L
2016-01-17 20:48:00 UTC,0.4,12,H
2016-01-18 03:24:00 UTC,-0.2,-6,L
2016-01-18 12:21:00 UTC,0.4,12,H
2016-01-18 15:58:00 UTC,0.3,9,L
2016-01-18 21:25:00 UTC,0.4,12,H
2016-01-19 04:18:00 UTC,-0.3,-9,L
2016-01-19 13:30:00 UTC,0.5,15,H
2016-01-19 17:29:00 UTC,0.4,12,L
2016-01-19 22:08:00 UTC,0.4,12,H
2016-01-20 05:07:00 UTC,-0.4,-12,L
2016-01-20 14:23:00 UTC,0.5,15,H
2016-01-20 18:27:00 UTC,0.4,12,L
2016-01-20 22:55:00 UTC,0.4,12,H
2016-01-21 05:55:00 UTC,-0.4,-12,L
2016-01-21 15:07:00 UTC,0.5,15,H
2016-01-21 19:08:00 UTC,0.4,12,L
2016-01-21 23:44:00 UTC,0.4,12,H
2016-01-22 06:39:00 UTC,-0.4,-12,L
2016-01-22 15:47:00 UTC,0.5,15,H
2016-01-22 19:40:00 UTC,0.4,12,L
2016-01-23 00:33:00 UTC,0.4,12,H
2016-01-23 07:21:00 UTC,-0.4,-12,L
2016-01-23 16:22:00 UTC,0.5,15,H
2016-01-23 20:08:00 UTC,0.4,12,L
2016-01-24 01:20:00 UTC,0.4,12,H
2016-01-24 08:00:00 UTC,-0.3,-9,L
2016-01-24 16:55:00 UTC,0.5,15,H
2016-01-24 20:38:00 UTC,0.3,9,L
2016-01-25 02:07:00 UTC,0.4,12,H
2016-01-25 08:36:00 UTC,-0.3,-9,L
2016-01-25 17:25:00 UTC,0.4,12,H
2016-01-25 21:14:00 UTC,0.3,9,L
2016-01-26 02:56:00 UTC,0.4,12,H
2016-01-26 09:10:00 UTC,-0.2,-6,L
2016-01-26 17:54:00 UTC,0.4,12,H
2016-01-26 21:57:00 UTC,0.2,6,L
2016-01-27 03:51:00 UTC,0.3,9,H
2016-01-27 09:42:00 UTC,-0.1,-3,L
2016-01-27 18:21:00 UTC,0.4,12,H
2016-01-27 22:50:00 UTC,0.2,6,L
2016-01-28 04:59:00 UTC,0.3,9,H
2016-01-28 10:13:00 UTC,0.0,0,L
2016-01-28 18:47:00 UTC,0.4,12,H
2016-01-28 23:51:00 UTC,0.1,3,L
2016-01-29 06:26:00 UTC,0.2,6,H
2016-01-29 10:45:00 UTC,0.1,3,L
2016-01-29 19:12:00 UTC,0.3,9,H
2016-01-30 00:54:00 UTC,0.1,3,L
2016-01-30 08:11:00 UTC,0.2,6,H
2016-01-30 11:19:00 UTC,0.1,3,L
2016-01-30 19:35:00 UTC,0.3,9,H
2016-01-31 01:51:00 UTC,0.0,0,L
2016-01-31 10:04:00 UTC,0.3,9,H
2016-01-31 12:00:00 UTC,0.2,6,L
2016-01-31 19:58:00 UTC,0.3,9,H
2016-02-01 02:41:00 UTC,-0.1,-3,L
2016-02-01 11:49:00 UTC,0.3,9,H
2016-02-01 13:11:00 UTC,0.3,9,L
2016-02-01 20:19:00 UTC,0.3,9,H
2016-02-02 03:24:00 UTC,-0.1,-3,L
2016-02-02 12:57:00 UTC,0.4,12,H
2016-02-02 16:24:00 UTC,0.3,9,L
2016-02-02 20:42:00 UTC,0.4,12,H
2016-02-03 04:05:00 UTC,-0.2,-6,L
2016-02-03 13:39:00 UTC,0.4,12,H
2016-02-03 17:40:00 UTC,0.4,12,L
2016-02-03 21:16:00 UTC,0.4,12,H
2016-02-04 04:44:00 UTC,-0.3,-9,L
2016-02-04 14:14:00 UTC,0.5,15,H
2016-02-04 17:49:00 UTC,0.4,12,L
2016-02-04 22:06:00 UTC,0.4,12,H
2016-02-05 05:24:00 UTC,-0.3,-9,L
2016-02-05 14:46:00 UTC,0.5,15,H
2016-02-05 17:59:00 UTC,0.4,12,L
2016-02-05 23:01:00 UTC,0.4,12,H
2016-02-06 06:04:00 UTC,-0.3,-9,L
2016-02-06 15:17:00 UTC,0.5,15,H
2016-02-06 18:22:00 UTC,0.4,12,L
2016-02-06 23:57:00 UTC,0.5,15,H
2016-02-07 06:45:00 UTC,-0.3,-9,L
2016-02-07 15:46:00 UTC,0.5,15,H
2016-02-07 18:56:00 UTC,0.3,9,L
2016-02-08 00:56:00 UTC,0.5,15,H
2016-02-08 07:28:00 UTC,-0.3,-9,L
2016-02-08 16:16:00 UTC,0.5,15,H
2016-02-08 19:37:00 UTC,0.3,9,L
2016-02-09 01:57:00 UTC,0.5,15,H
2016-02-09 08:11:00 UTC,-0.3,-9,L
2016-02-09 16:44:00 UTC,0.4,12,H
2016-02-09 20:24:00 UTC,0.2,6,L
2016-02-10 03:05:00 UTC,0.5,15,H
2016-02-10 08:56:00 UTC,-0.2,-6,L
2016-02-10 17:12:00 UTC,0.4,12,H
2016-02-10 21:17:00 UTC,0.2,6,L
2016-02-11 04:21:00 UTC,0.4,12,H
2016-02-11 09:42:00 UTC,-0.1,-3,L
2016-02-11 17:40:00 UTC,0.4,12,H
2016-02-11 22:17:00 UTC,0.1,3,L
2016-02-12 05:47:00 UTC,0.4,12,H
2016-02-12 10:32:00 UTC,0.1,3,L
2016-02-12 18:08:00 UTC,0.4,12,H
2016-02-12 23:22:00 UTC,0.0,0,L
2016-02-13 07:25:00 UTC,0.4,12,H
2016-02-13 11:27:00 UTC,0.2,6,L
2016-02-13 18:37:00 UTC,0.4,12,H
2016-02-14 00:32:00 UTC,-0.1,-3,L
2016-02-14 09:11:00 UTC,0.4,12,H
2016-02-14 12:40:00 UTC,0.3,9,L
2016-02-14 19:10:00 UTC,0.4,12,H
2016-02-15 01:44:00 UTC,-0.2,-6,L
2016-02-15 10:57:00 UTC,0.5,15,H
2016-02-15 14:46:00 UTC,0.4,12,L
2016-02-15 19:50:00 UTC,0.4,12,H
2016-02-16 02:55:00 UTC,-0.2,-6,L
2016-02-16 12:24:00 UTC,0.5,15,H
2016-02-16 16:47:00 UTC,0.4,12,L
2016-02-16 20:44:00 UTC,0.4,12,H
2016-02-17 03:59:00 UTC,-0.3,-9,L
2016-02-17 13:26:00 UTC,0.5,15,H
2016-02-17 17:50:00 UTC,0.4,12,L
2016-02-17 21:49:00 UTC,0.4,12,H
2016-02-18 04:57:00 UTC,-0.3,-9,L
2016-02-18 14:12:00 UTC,0.5,15,H
2016-02-18 18:28:00 UTC,0.4,12,L
2016-02-18 22:54:00 UTC,0.5,15,H
2016-02-19 05:48:00 UTC,-0.3,-9,L
2016-02-19 14:49:00 UTC,0.5,15,H
2016-02-19 18:56:00 UTC,0.4,12,L
2016-02-19 23:54:00 UTC,0.5,15,H
2016-02-20 06:34:00 UTC,-0.2,-6,L
2016-02-20 15:18:00 UTC,0.5,15,H
2016-02-20 19:18:00 UTC,0.4,12,L
2016-02-21 00:48:00 UTC,0.5,15,H
2016-02-21 07:14:00 UTC,-0.2,-6,L
2016-02-21 15:43:00 UTC,0.5,15,H
2016-02-21 19:39:00 UTC,0.3,9,L
2016-02-22 01:40:00 UTC,0.5,15,H
2016-02-22 07:49:00 UTC,-0.1,-3,L
2016-02-22 16:05:00 UTC,0.5,15,H
2016-02-22 20:03:00 UTC,0.3,9,L
2016-02-23 02:30:00 UTC,0.5,15,H
2016-02-23 08:20:00 UTC,-0.1,-3,L
2016-02-23 16:25:00 UTC,0.4,12,H
2016-02-23 20:32:00 UTC,0.2,6,L
2016-02-24 03:21:00 UTC,0.4,12,H
2016-02-24 08:49:00 UTC,0.0,0,L
2016-02-24 16:46:00 UTC,0.4,12,H
2016-02-24 21:06:00 UTC,0.2,6,L
2016-02-25 04:17:00 UTC,0.4,12,H
2016-02-25 09:18:00 UTC,0.1,3,L
2016-02-25 17:06:00 UTC,0.4,12,H
2016-02-25 21:44:00 UTC,0.1,3,L
2016-02-26 05:18:00 UTC,0.4,12,H
2016-02-26 09:48:00 UTC,0.2,6,L
2016-02-26 17:26:00 UTC,0.4,12,H
2016-02-26 22:27:00 UTC,0.1,3,L
2016-02-27 06:29:00 UTC,0.4,12,H
2016-02-27 10:20:00 UTC,0.2,6,L
2016-02-27 17:44:00 UTC,0.4,12,H
2016-02-27 23:14:00 UTC,0.1,3,L
2016-02-28 07:50:00 UTC,0.4,12,H
2016-02-28 10:56:00 UTC,0.3,9,L
2016-02-28 17:57:00 UTC,0.4,12,H
2016-02-29 00:06:00 UTC,0.0,0,L
2016-02-29 09:21:00 UTC,0.4,12,H
2016-02-29 11:40:00 UTC,0.4,12,L
2016-02-29 17:53:00 UTC,0.4,12,H
2016-03-01 01:04:00 UTC,0.0,0,L
2016-03-01 10:52:00 UTC,0.5,15,H
