time,feet,centimeters,tide
2015-12-31 00:28:00 UTC,9.6,293,H
2015-12-31 07:01:00 UTC,0.9,27,L
2015-12-31 13:37:00 UTC,9.9,302,H
2015-12-31 19:42:00 UTC,3.5,107,L
2016-01-01 01:18:00 UTC,8.7,265,H
2016-01-01 07:45:00 UTC,1.7,52,L
2016-01-01 14:26:00 UTC,9.6,293,H
2016-01-01 20:47:00 UTC,3.6,110,L
2016-01-02 02:18:00 UTC,7.9,241,H
2016-01-02 08:31:00 UTC,2.6,79,L
2016-01-02 15:15:00 UTC,9.6,293,H
2016-01-02 21:57:00 UTC,3.4,104,L
2016-01-03 03:34:00 UTC,7.3,223,H
2016-01-03 09:24:00 UTC,3.3,101,L
2016-01-03 16:07:00 UTC,9.6,293,H
2016-01-03 23:07:00 UTC,2.9,88,L
2016-01-04 05:00:00 UTC,7.2,219,H
2016-01-04 10:25:00 UTC,3.9,119,L
2016-01-04 16:59:00 UTC,9.8,299,H
2016-01-05 00:07:00 UTC,2.2,67,L
2016-01-05 06:17:00 UTC,7.5,229,H
2016-01-05 11:29:00 UTC,4.2,128,L
2016-01-05 17:48:00 UTC,10.2,311,H
2016-01-06 00:57:00 UTC,1.5,46,L
2016-01-06 07:17:00 UTC,8.0,244,H
2016-01-06 12:27:00 UTC,4.2,128,L
2016-01-06 18:34:00 UTC,10.6,323,H
2016-01-07 01:39:00 UTC,0.7,21,L
2016-01-07 08:04:00 UTC,8.6,262,H
2016-01-07 13:18:00 UTC,4.1,125,L
2016-01-07 19:17:00 UTC,11.1,338,H
2016-01-08 02:19:00 UTC,-0.1,-3,L
2016-01-08 08:44:00 UTC,9.2,280,H
2016-01-08 14:03:00 UTC,3.8,116,L
2016-01-08 19:58:00 UTC,11.6,354,H
2016-01-09 02:56:00 UTC,-0.8,-24,L
2016-01-09 09:22:00 UTC,9.7,296,H
2016-01-09 14:46:00 UTC,3.5,107,L
2016-01-09 20:39:00 UTC,11.9,363,H
2016-01-10 03:33:00 UTC,-1.3,-40,L
2016-01-10 09:59:00 UTC,10.1,308,H
2016-01-10 15:28:00 UTC,3.2,98,L
2016-01-10 21:19:00 UTC,12.1,369,H
2016-01-11 04:10:00 UTC,-1.6,-49,L
2016-01-11 10:36:00 UTC,10.5,320,H
2016-01-11 16:10:00 UTC,2.9,88,L
2016-01-11 22:01:00 UTC,12.1,369,H
2016-01-12 04:48:00 UTC,-1.6,-49,L
2016-01-12 11:14:00 UTC,10.7,326,H
2016-01-12 16:54:00 UTC,2.6,79,L
2016-01-12 22:44:00 UTC,11.8,360,H
2016-01-13 05:27:00 UTC,-1.4,-43,L
2016-01-13 11:53:00 UTC,10.9,332,H
2016-01-13 17:42:00 UTC,2.4,73,L
2016-01-13 23:30:00 UTC,11.3,344,H
2016-01-14 06:08:00 UTC,-0.9,-27,L
2016-01-14 12:35:00 UTC,11.0,335,H
2016-01-14 18:34:00 UTC,2.3,70,L
2016-01-15 00:21:00 UTC,10.5,320,H
2016-01-15 06:51:00 UTC,-0.1,-3,L
2016-01-15 13:21:00 UTC,11.0,335,H
2016-01-15 19:33:00 UTC,2.2,67,L
2016-01-16 01:20:00 UTC,9.6,293,H
2016-01-16 07:38:00 UTC,0.9,27,L
2016-01-16 14:11:00 UTC,11.0,335,H
2016-01-16 20:41:00 UTC,2.1,64,L
2016-01-17 02:30:00 UTC,8.7,265,H
2016-01-17 08:33:00 UTC,1.9,58,L
2016-01-17 15:07:00 UTC,10.9,332,H
2016-01-17 21:57:00 UTC,1.8,55,L
2016-01-18 03:55:00 UTC,8.1,247,H
2016-01-18 09:37:00 UTC,2.9,88,L
2016-01-18 16:09:00 UTC,11.0,335,H
2016-01-18 23:14:00 UTC,1.2,37,L
2016-01-19 05:26:00 UTC,8.1,247,H
2016-01-19 10:51:00 UTC,3.5,107,L
2016-01-19 17:14:00 UTC,11.2,341,H
2016-01-20 00:22:00 UTC,0.5,15,L
2016-01-20 06:45:00 UTC,8.5,259,H
2016-01-20 12:05:00 UTC,3.7,113,L
2016-01-20 18:15:00 UTC,11.4,347,H
2016-01-21 01:21:00 UTC,-0.3,-9,L
2016-01-21 07:47:00 UTC,9.1,277,H
2016-01-21 13:10:00 UTC,3.6,110,L
2016-01-21 19:11:00 UTC,11.7,357,H
2016-01-22 02:10:00 UTC,-0.9,-27,L
2016-01-22 08:37:00 UTC,9.7,296,H
2016-01-22 14:05:00 UTC,3.3,101,L
2016-01-22 20:01:00 UTC,11.9,363,H
2016-01-23 02:55:00 UTC,-1.2,-37,L
2016-01-23 09:20:00 UTC,10.2,311,H
2016-01-23 14:54:00 UTC,3.0,91,L
2016-01-23 20:46:00 UTC,12.0,366,H
2016-01-24 03:35:00 UTC,-1.4,-43,L
2016-01-24 09:59:00 UTC,10.5,320,H
2016-01-24 15:37:00 UTC,2.7,82,L
2016-01-24 21:28:00 UTC,11.9,363,H
2016-01-25 04:12:00 UTC,-1.3,-40,L
2016-01-25 10:35:00 UTC,10.6,323,H
2016-01-25 16:18:00 UTC,2.5,76,L
2016-01-25 22:08:00 UTC,11.6,354,H
2016-01-26 04:47:00 UTC,-1.0,-30,L
