time,feet,centimeters,tide
2015-12-31 08:27:00 UTC,0.1,3,L
2015-12-31 13:13:00 UTC,0.7,21,H
2016-01-01 07:27:00 UTC,0.2,6,L
2016-01-01 12:41:00 UTC,0.6,18,H
2016-01-02 05:52:00 UTC,0.2,6,L
2016-01-02 11:15:00 UTC,0.6,18,H
2016-01-03 05:01:00 UTC,0.1,3,L
2016-01-03 10:16:00 UTC,0.7,21,H
2016-01-04 04:49:00 UTC,0.0,0,L
2016-01-04 10:02:00 UTC,0.8,24,H
2016-01-05 04:58:00 UTC,-0.1,-3,L
2016-01-05 10:10:00 UTC,0.8,24,H
2016-01-06 05:19:00 UTC,-0.2,-6,L
2016-01-06 10:29:00 UTC,0.9,27,H
2016-01-07 05:45:00 UTC,-0.2,-6,L
2016-01-07 10:54:00 UTC,1.0,30,H
2016-01-08 06:14:00 UTC,-0.3,-9,L
2016-01-08 11:22:00 UTC,1.0,30,H
2016-01-09 06:44:00 UTC,-0.3,-9,L
2016-01-09 11:52:00 UTC,1.0,30,H
2016-01-10 07:14:00 UTC,-0.3,-9,L
2016-01-10 12:22:00 UTC,1.1,34,H
2016-01-11 07:43:00 UTC,-0.3,-9,L
2016-01-11 12:51:00 UTC,1.0,30,H
2016-01-12 08:10:00 UTC,-0.2,-6,L
2016-01-12 13:15:00 UTC,1.0,30,H
2016-01-13 08:31:00 UTC,-0.1,-3,L
2016-01-13 13:30:00 UTC,0.9,27,H
2016-01-14 08:40:00 UTC,0.0,0,L
2016-01-14 13:25:00 UTC,0.8,24,H
2016-01-15 08:10:00 UTC,0.2,6,L
2016-01-15 12:41:00 UTC,0.7,21,H
2016-01-16 05:56:00 UTC,0.2,6,L
2016-01-16 11:13:00 UTC,0.6,18,H
2016-01-17 03:52:00 UTC,0.1,3,L
2016-01-17 09:59:00 UTC,0.7,21,H
2016-01-18 03:32:00 UTC,0.0,0,L
2016-01-18 09:40:00 UTC,0.8,24,H
2016-01-19 03:53:00 UTC,-0.1,-3,L
2016-01-19 09:51:00 UTC,0.9,27,H
2016-01-20 04:32:00 UTC,-0.2,-6,L
2016-01-20 10:14:00 UTC,0.9,27,H
2016-01-21 05:17:00 UTC,-0.3,-9,L
2016-01-21 10:42:00 UTC,0.9,27,H
2016-01-22 06:02:00 UTC,-0.4,-12,L
2016-01-22 11:10:00 UTC,0.9,27,H
2016-01-23 06:44:00 UTC,-0.4,-12,L
2016-01-23 11:36:00 UTC,0.9,27,H
2016-01-24 07:21:00 UTC,-0.3,-9,L
2016-01-24 11:59:00 UTC,0.8,24,H
2016-01-25 07:54:00 UTC,-0.3,-9,L
2016-01-25 12:18:00 UTC,0.8,24,H
2016-01-26 08:22:00 UTC,-0.2,-6,L
2016-01-26 12:29:00 UTC,0.7,21,H
2016-01-27 08:43:00 UTC,-0.1,-3,L
2016-01-27 12:30:00 UTC,0.6,18,H
2016-01-28 08:51:00 UTC,0.0,0,L
2016-01-28 12:15:00 UTC,0.5,15,H
2016-01-29 08:24:00 UTC,0.1,3,L
2016-01-29 11:37:00 UTC,0.5,15,H
2016-01-30 01:50:00 UTC,0.1,3,L
2016-01-30 10:36:00 UTC,0.5,15,H
2016-01-31 01:35:00 UTC,0.1,3,L
2016-01-31 09:36:00 UTC,0.5,15,H
2016-02-01 01:51:00 UTC,0.0,0,L
2016-02-01 09:13:00 UTC,0.6,18,H
2016-02-02 02:26:00 UTC,-0.1,-3,L
2016-02-02 09:18:00 UTC,0.7,21,H
2016-02-03 03:17:00 UTC,-0.2,-6,L
2016-02-03 09:36:00 UTC,0.7,21,H
2016-02-04 04:13:00 UTC,-0.3,-9,L
2016-02-04 10:00:00 UTC,0.8,24,H
2016-02-05 05:04:00 UTC,-0.3,-9,L
2016-02-05 10:27:00 UTC,0.9,27,H
2016-02-06 05:50:00 UTC,-0.3,-9,L
2016-02-06 10:55:00 UTC,0.9,27,H
2016-02-07 06:33:00 UTC,-0.3,-9,L
2016-02-07 11:22:00 UTC,0.9,27,H
2016-02-08 07:12:00 UTC,-0.3,-9,L
2016-02-08 11:47:00 UTC,0.9,27,H
2016-02-09 07:49:00 UTC,-0.2,-6,L
2016-02-09 12:06:00 UTC,0.8,24,H
2016-02-10 08:23:00 UTC,-0.1,-3,L
2016-02-10 12:14:00 UTC,0.7,21,H
2016-02-11 08:50:00 UTC,0.1,3,L
2016-02-11 11:59:00 UTC,0.6,18,H
2016-02-12 08:56:00 UTC,0.2,6,L
2016-02-12 11:11:00 UTC,0.5,15,H
2016-02-13 00:06:00 UTC,0.2,6,L
2016-02-13 09:49:00 UTC,0.5,15,H
2016-02-14 00:01:00 UTC,0.0,0,L
2016-02-14 08:40:00 UTC,0.6,18,H
2016-02-15 00:23:00 UTC,-0.1,-3,L
2016-02-15 08:31:00 UTC,0.7,21,H
2016-02-16 01:04:00 UTC,-0.2,-6,L
2016-02-16 08:49:00 UTC,0.7,21,H
2016-02-17 02:05:00 UTC,-0.3,-9,L
2016-02-17 09:16:00 UTC,0.8,24,H
2016-02-18 03:28:00 UTC,-0.3,-9,L
2016-02-18 09:45:00 UTC,0.8,24,H
2016-02-19 04:52:00 UTC,-0.3,-9,L
2016-02-19 10:12:00 UTC,0.8,24,H
2016-02-20 05:58:00 UTC,-0.3,-9,L
2016-02-20 10:36:00 UTC,0.7,21,H
2016-02-21 06:50:00 UTC,-0.2,-6,L
2016-02-21 10:55:00 UTC,0.7,21,H
2016-02-22 07:34:00 UTC,-0.2,-6,L
2016-02-22 11:09:00 UTC,0.6,18,H
2016-02-23 08:12:00 UTC,-0.1,-3,L
2016-02-23 11:15:00 UTC,0.5,15,H
2016-02-24 08:46:00 UTC,0.0,0,L
2016-02-24 11:12:00 UTC,0.5,15,H
2016-02-24 23:07:00 UTC,0.2,6,L
2016-02-24 22:12:00 UTC,0.3,9,H
2016-02-25 09:17:00 UTC,0.1,3,L
2016-02-25 10:55:00 UTC,0.4,12,H
2016-02-25 22:48:00 UTC,0.1,3,L
2016-02-25 23:28:00 UTC,0.3,9,H
2016-02-26 09:41:00 UTC,0.2,6,L
2016-02-26 10:18:00 UTC,0.4,12,H
2016-02-26 22:43:00 UTC,0.0,0,L
2016-02-27 01:04:00 UTC,0.3,9,H
2016-02-27 09:39:00 UTC,0.3,9,L
2016-02-27 09:12:00 UTC,0.3,9,H
2016-02-27 22:48:00 UTC,0.0,0,L
2016-02-28 07:53:00 UTC,0.4,12,H
2016-02-28 23:02:00 UTC,-0.1,-3,L
2016-02-29 07:33:00 UTC,0.5,15,H
2016-02-29 23:24:00 UTC,-0.2,-6,L
2016-03-01 07:50:00 UTC,0.6,18,H
2016-03-01 23:56:00 UTC,-0.2,-6,L
2016-03-02 08:16:00 UTC,0.6,18,H
2016-03-03 00:40:00 UTC,-0.2,-6,L
2016-03-03 08:45:00 UTC,0.7,21,H
2016-03-04 01:53:00 UTC,-0.2,-6,L
2016-03-04 09:15:00 UTC,0.8,24,H
2016-03-05 03:53:00 UTC,-0.2,-6,L
2016-03-05 09:44:00 UTC,0.8,24,H
2016-03-06 05:23:00 UTC,-0.2,-6,L
2016-03-06 10:11:00 UTC,0.8,24,H
2016-03-07 06:29:00 UTC,-0.1,-3,L
2016-03-07 10:35:00 UTC,0.8,24,H
2016-03-08 07:26:00 UTC,0.0,0,L
2016-03-08 10:50:00 UTC,0.7,21,H
2016-03-09 08:20:00 UTC,0.1,3,L
2016-03-09 10:51:00 UTC,0.6,18,H
2016-03-09 22:37:00 UTC,0.3,9,L
2016-03-09 22:02:00 UTC,0.4,12,H
