time,feet,centimeters,tide
2015-12-31 07:01:00 UTC,1.7,52,H
2015-12-31 14:01:00 UTC,0.4,12,L
2015-12-31 19:08:00 UTC,1.8,55,H
2016-01-01 02:29:00 UTC,0.4,12,L
2016-01-01 07:54:00 UTC,1.7,52,H
2016-01-01 14:54:00 UTC,0.6,18,L
2016-01-01 19:59:00 UTC,1.7,52,H
2016-01-02 03:18:00 UTC,0.5,15,L
2016-01-02 08:47:00 UTC,1.7,52,H
2016-01-02 15:48:00 UTC,0.7,21,L
2016-01-02 20:49:00 UTC,1.6,49,H
2016-01-03 04:06:00 UTC,0.5,15,L
2016-01-03 09:41:00 UTC,1.7,52,H
2016-01-03 16:46:00 UTC,0.8,24,L
2016-01-03 21:42:00 UTC,1.6,49,H
2016-01-04 04:56:00 UTC,0.5,15,L
2016-01-04 10:34:00 UTC,1.7,52,H
2016-01-04 17:43:00 UTC,0.7,21,L
2016-01-04 22:35:00 UTC,1.6,49,H
2016-01-05 05:47:00 UTC,0.4,12,L
2016-01-05 11:27:00 UTC,1.8,55,H
2016-01-05 18:37:00 UTC,0.5,15,L
2016-01-05 23:28:00 UTC,1.6,49,H
2016-01-06 06:37:00 UTC,0.2,6,L
2016-01-06 12:16:00 UTC,1.9,58,H
2016-01-06 19:27:00 UTC,0.3,9,L
2016-01-07 00:19:00 UTC,1.7,52,H
2016-01-07 07:25:00 UTC,0.0,0,L
2016-01-07 13:03:00 UTC,2.0,61,H
2016-01-07 20:14:00 UTC,0.1,3,L
2016-01-08 01:06:00 UTC,1.7,52,H
2016-01-08 08:12:00 UTC,-0.2,-6,L
2016-01-08 13:48:00 UTC,2.1,64,H
2016-01-08 20:59:00 UTC,-0.1,-3,L
2016-01-09 01:52:00 UTC,1.8,55,H
2016-01-09 08:57:00 UTC,-0.4,-12,L
2016-01-09 14:31:00 UTC,2.1,64,H
2016-01-09 21:43:00 UTC,-0.3,-9,L
2016-01-10 02:36:00 UTC,1.8,55,H
2016-01-10 09:42:00 UTC,-0.5,-15,L
2016-01-10 15:14:00 UTC,2.2,67,H
2016-01-10 22:27:00 UTC,-0.4,-12,L
2016-01-11 03:20:00 UTC,1.8,55,H
2016-01-11 10:28:00 UTC,-0.6,-18,L
2016-01-11 15:56:00 UTC,2.2,67,H
2016-01-11 23:11:00 UTC,-0.5,-15,L
2016-01-12 04:04:00 UTC,1.9,58,H
2016-01-12 11:15:00 UTC,-0.6,-18,L
2016-01-12 16:40:00 UTC,2.2,67,H
2016-01-12 23:56:00 UTC,-0.6,-18,L
2016-01-13 04:51:00 UTC,1.9,58,H
2016-01-13 12:04:00 UTC,-0.6,-18,L
2016-01-13 17:25:00 UTC,2.1,64,H
2016-01-14 00:43:00 UTC,-0.6,-18,L
2016-01-14 05:41:00 UTC,1.9,58,H
2016-01-14 12:56:00 UTC,-0.4,-12,L
2016-01-14 18:15:00 UTC,2.0,61,H
2016-01-15 01:33:00 UTC,-0.5,-15,L
2016-01-15 06:36:00 UTC,1.9,58,H
2016-01-15 13:53:00 UTC,-0.3,-9,L
2016-01-15 19:08:00 UTC,2.0,61,H
2016-01-16 02:26:00 UTC,-0.5,-15,L
2016-01-16 07:35:00 UTC,1.9,58,H
2016-01-16 14:55:00 UTC,-0.1,-3,L
2016-01-16 20:07:00 UTC,1.9,58,H
2016-01-17 03:23:00 UTC,-0.4,-12,L
2016-01-17 08:39:00 UTC,1.9,58,H
2016-01-17 16:01:00 UTC,0.0,0,L
2016-01-17 21:10:00 UTC,1.8,55,H
2016-01-18 04:23:00 UTC,-0.4,-12,L
2016-01-18 09:46:00 UTC,2.0,61,H
2016-01-18 17:09:00 UTC,0.1,3,L
2016-01-18 22:14:00 UTC,1.8,55,H
2016-01-19 05:24:00 UTC,-0.4,-12,L
2016-01-19 10:51:00 UTC,2.0,61,H
2016-01-19 18:15:00 UTC,0.0,0,L
2016-01-19 23:18:00 UTC,1.7,52,H
2016-01-20 06:25:00 UTC,-0.5,-15,L
2016-01-20 11:54:00 UTC,2.1,64,H
2016-01-20 19:15:00 UTC,-0.1,-3,L
2016-01-21 00:18:00 UTC,1.8,55,H
2016-01-21 07:22:00 UTC,-0.6,-18,L
2016-01-21 12:51:00 UTC,2.1,64,H
2016-01-21 20:10:00 UTC,-0.3,-9,L
2016-01-22 01:14:00 UTC,1.8,55,H
2016-01-22 08:16:00 UTC,-0.7,-21,L
2016-01-22 13:43:00 UTC,2.1,64,H
2016-01-22 21:01:00 UTC,-0.4,-12,L
2016-01-23 02:05:00 UTC,1.8,55,H
2016-01-23 09:06:00 UTC,-0.7,-21,L
2016-01-23 14:31:00 UTC,2.1,64,H
2016-01-23 21:48:00 UTC,-0.4,-12,L
2016-01-24 02:53:00 UTC,1.9,58,H
2016-01-24 09:53:00 UTC,-0.7,-21,L
2016-01-24 15:15:00 UTC,2.1,64,H
2016-01-24 22:32:00 UTC,-0.4,-12,L
2016-01-25 03:37:00 UTC,1.8,55,H
2016-01-25 10:37:00 UTC,-0.6,-18,L
2016-01-25 15:56:00 UTC,2.1,64,H
2016-01-25 23:13:00 UTC,-0.3,-9,L
2016-01-26 04:20:00 UTC,1.8,55,H
2016-01-26 11:20:00 UTC,-0.4,-12,L
2016-01-26 16:35:00 UTC,2.0,61,H
2016-01-26 23:52:00 UTC,-0.2,-6,L
2016-01-27 05:01:00 UTC,1.8,55,H
2016-01-27 12:02:00 UTC,-0.2,-6,L
2016-01-27 17:12:00 UTC,1.9,58,H
2016-01-28 00:29:00 UTC,0.0,0,L
2016-01-28 05:41:00 UTC,1.7,52,H
2016-01-28 12:43:00 UTC,0.0,0,L
2016-01-28 17:50:00 UTC,1.8,55,H
2016-01-29 01:05:00 UTC,0.1,3,L
2016-01-29 06:22:00 UTC,1.7,52,H
2016-01-29 13:25:00 UTC,0.3,9,L
2016-01-29 18:28:00 UTC,1.7,52,H
2016-01-30 01:42:00 UTC,0.3,9,L
2016-01-30 07:05:00 UTC,1.7,52,H
2016-01-30 14:10:00 UTC,0.5,15,L
2016-01-30 19:10:00 UTC,1.6,49,H
2016-01-31 02:21:00 UTC,0.4,12,L
2016-01-31 07:53:00 UTC,1.6,49,H
2016-01-31 15:00:00 UTC,0.6,18,L
2016-01-31 19:57:00 UTC,1.6,49,H
2016-02-01 03:06:00 UTC,0.4,12,L
2016-02-01 08:45:00 UTC,1.6,49,H
2016-02-01 15:55:00 UTC,0.7,21,L
2016-02-01 20:49:00 UTC,1.5,46,H
2016-02-02 03:58:00 UTC,0.4,12,L
2016-02-02 09:41:00 UTC,1.7,52,H
2016-02-02 16:54:00 UTC,0.7,21,L
2016-02-02 21:45:00 UTC,1.5,46,H
2016-02-03 04:55:00 UTC,0.4,12,L
2016-02-03 10:39:00 UTC,1.7,52,H
2016-02-03 17:54:00 UTC,0.5,15,L
2016-02-03 22:43:00 UTC,1.5,46,H
2016-02-04 05:53:00 UTC,0.2,6,L
2016-02-04 11:36:00 UTC,1.8,55,H
2016-02-04 18:49:00 UTC,0.3,9,L
2016-02-04 23:40:00 UTC,1.6,49,H
2016-02-05 06:50:00 UTC,0.0,0,L
2016-02-05 12:29:00 UTC,1.9,58,H
2016-02-05 19:41:00 UTC,0.1,3,L
