time,feet,centimeters,tide
2015-12-31 02:12:00 UTC,1.7,52,H
2015-12-31 08:13:00 UTC,0.4,12,L
2015-12-31 13:14:00 UTC,1.3,40,H
2015-12-31 19:34:00 UTC,0.2,6,L
2016-01-01 02:55:00 UTC,1.7,52,H
2016-01-01 09:14:00 UTC,0.3,9,L
2016-01-01 14:23:00 UTC,1.2,37,H
2016-01-01 20:20:00 UTC,0.2,6,L
2016-01-02 03:33:00 UTC,1.7,52,H
2016-01-02 10:11:00 UTC,0.3,9,L
2016-01-02 15:55:00 UTC,1.1,34,H
2016-01-02 21:10:00 UTC,0.3,9,L
2016-01-03 04:13:00 UTC,1.7,52,H
2016-01-03 11:05:00 UTC,0.2,6,L
2016-01-03 17:33:00 UTC,1.2,37,H
2016-01-03 22:08:00 UTC,0.4,12,L
2016-01-04 04:54:00 UTC,1.7,52,H
2016-01-04 11:54:00 UTC,0.1,3,L
2016-01-04 18:52:00 UTC,1.3,40,H
2016-01-04 23:13:00 UTC,0.4,12,L
2016-01-05 05:36:00 UTC,1.7,52,H
2016-01-05 12:39:00 UTC,0.1,3,L
2016-01-05 19:52:00 UTC,1.4,43,H
2016-01-06 00:18:00 UTC,0.5,15,L
2016-01-06 06:19:00 UTC,1.7,52,H
2016-01-06 13:21:00 UTC,0.0,0,L
2016-01-06 20:40:00 UTC,1.5,46,H
2016-01-07 01:17:00 UTC,0.5,15,L
2016-01-07 07:01:00 UTC,1.7,52,H
2016-01-07 14:01:00 UTC,-0.1,-3,L
2016-01-07 21:22:00 UTC,1.6,49,H
2016-01-08 02:10:00 UTC,0.5,15,L
2016-01-08 07:43:00 UTC,1.8,55,H
2016-01-08 14:40:00 UTC,-0.1,-3,L
2016-01-08 22:02:00 UTC,1.7,52,H
2016-01-09 02:57:00 UTC,0.5,15,L
2016-01-09 08:25:00 UTC,1.8,55,H
2016-01-09 15:19:00 UTC,-0.2,-6,L
2016-01-09 22:40:00 UTC,1.8,55,H
2016-01-10 03:42:00 UTC,0.5,15,L
2016-01-10 09:07:00 UTC,1.8,55,H
2016-01-10 15:58:00 UTC,-0.2,-6,L
