time,feet,centimeters,tide
2016-01-01 06:00:00 UTC,0.4,12,L
2016-01-01 12:57:00 UTC,2.3,70,H
2016-01-01 07:37:00 UTC,1.0,30,L
2016-01-02 12:25:00 UTC,1.6,49,H
2016-01-02 06:43:00 UTC,0.7,21,L
2016-01-02 01:35:00 UTC,2.3,70,H
2016-01-02 08:34:00 UTC,0.9,27,L
2016-01-03 01:57:00 UTC,1.5,46,H
2016-01-03 07:33:00 UTC,0.9,27,L
2016-01-03 02:15:00 UTC,2.3,70,H
2016-01-03 09:28:00 UTC,0.7,21,L
2016-01-04 03:35:00 UTC,1.6,49,H
2016-01-04 08:31:00 UTC,1.1,34,L
2016-01-04 02:56:00 UTC,2.3,70,H
2016-01-04 10:17:00 UTC,0.4,12,L
2016-01-05 04:54:00 UTC,1.7,52,H
2016-01-05 09:36:00 UTC,1.3,40,L
2016-01-05 03:38:00 UTC,2.3,70,H
2016-01-05 11:02:00 UTC,0.2,6,L
2016-01-06 05:54:00 UTC,1.9,58,H
2016-01-06 10:41:00 UTC,1.4,43,L
2016-01-06 04:21:00 UTC,2.3,70,H
2016-01-06 11:44:00 UTC,0.0,0,L
2016-01-07 06:42:00 UTC,2.1,64,H
2016-01-07 11:40:00 UTC,1.4,43,L
2016-01-07 05:03:00 UTC,2.4,73,H
2016-01-08 12:24:00 UTC,-0.3,-9,L
2016-01-08 07:24:00 UTC,2.2,67,H
2016-01-08 12:33:00 UTC,1.4,43,L
2016-01-08 05:45:00 UTC,2.4,73,H
2016-01-09 01:03:00 UTC,-0.4,-12,L
2016-01-09 08:04:00 UTC,2.3,70,H
2016-01-09 01:20:00 UTC,1.4,43,L
2016-01-09 06:27:00 UTC,2.5,76,H
2016-01-10 01:42:00 UTC,-0.5,-15,L
2016-01-10 08:42:00 UTC,2.4,73,H
2016-01-10 02:05:00 UTC,1.4,43,L
2016-01-10 07:09:00 UTC,2.5,76,H
2016-01-11 02:21:00 UTC,-0.6,-18,L
2016-01-11 09:20:00 UTC,2.5,76,H
2016-01-11 02:49:00 UTC,1.4,43,L
2016-01-11 07:52:00 UTC,2.5,76,H
2016-01-12 03:01:00 UTC,-0.6,-18,L
2016-01-12 09:58:00 UTC,2.5,76,H
2016-01-12 03:35:00 UTC,1.3,40,L
2016-01-12 08:37:00 UTC,2.4,73,H
2016-01-13 03:42:00 UTC,-0.5,-15,L
2016-01-13 10:36:00 UTC,2.6,79,H
2016-01-13 04:24:00 UTC,1.2,37,L
2016-01-13 09:26:00 UTC,2.3,70,H
2016-01-14 04:24:00 UTC,-0.3,-9,L
2016-01-14 11:15:00 UTC,2.6,79,H
2016-01-14 05:17:00 UTC,1.1,34,L
2016-01-14 10:22:00 UTC,2.2,67,H
2016-01-15 05:08:00 UTC,0.0,0,L
2016-01-15 11:55:00 UTC,2.5,76,H
2016-01-15 06:16:00 UTC,0.9,27,L
2016-01-15 11:28:00 UTC,2.0,61,H
2016-01-16 05:56:00 UTC,0.3,9,L
2016-01-16 12:37:00 UTC,2.5,76,H
2016-01-16 07:18:00 UTC,0.7,21,L
2016-01-17 12:50:00 UTC,1.8,55,H
2016-01-17 06:50:00 UTC,0.6,18,L
2016-01-17 01:22:00 UTC,2.5,76,H
2016-01-17 08:24:00 UTC,0.4,12,L
2016-01-18 02:31:00 UTC,1.8,55,H
2016-01-18 07:51:00 UTC,1.0,30,L
2016-01-18 02:11:00 UTC,2.5,76,H
2016-01-18 09:29:00 UTC,0.2,6,L
2016-01-19 04:11:00 UTC,1.8,55,H
2016-01-19 09:03:00 UTC,1.2,37,L
2016-01-19 03:03:00 UTC,2.5,76,H
2016-01-19 10:30:00 UTC,-0.1,-3,L
2016-01-20 05:32:00 UTC,2.0,61,H
2016-01-20 10:20:00 UTC,1.4,43,L
2016-01-20 03:58:00 UTC,2.5,76,H
2016-01-20 11:26:00 UTC,-0.3,-9,L
2016-01-21 06:34:00 UTC,2.2,67,H
2016-01-21 11:32:00 UTC,1.4,43,L
2016-01-21 04:51:00 UTC,2.5,76,H
2016-01-22 12:17:00 UTC,-0.5,-15,L
2016-01-22 07:24:00 UTC,2.3,70,H
2016-01-22 12:34:00 UTC,1.4,43,L
2016-01-22 05:42:00 UTC,2.5,76,H
2016-01-23 01:04:00 UTC,-0.5,-15,L
2016-01-23 08:07:00 UTC,2.4,73,H
2016-01-23 01:26:00 UTC,1.4,43,L
2016-01-23 06:30:00 UTC,2.5,76,H
2016-01-24 01:47:00 UTC,-0.5,-15,L
2016-01-24 08:44:00 UTC,2.4,73,H
2016-01-24 02:13:00 UTC,1.3,40,L
2016-01-24 07:15:00 UTC,2.4,73,H
2016-01-25 02:27:00 UTC,-0.4,-12,L
2016-01-25 09:19:00 UTC,2.4,73,H
2016-01-25 02:56:00 UTC,1.2,37,L
2016-01-25 07:58:00 UTC,2.4,73,H
2016-01-26 03:04:00 UTC,-0.3,-9,L
2016-01-26 09:51:00 UTC,2.4,73,H
2016-01-26 03:38:00 UTC,1.2,37,L
2016-01-26 08:40:00 UTC,2.3,70,H
2016-01-27 03:39:00 UTC,-0.1,-3,L
2016-01-27 10:21:00 UTC,2.4,73,H
2016-01-27 04:18:00 UTC,1.1,34,L
2016-01-27 09:21:00 UTC,2.2,67,H
2016-01-28 04:12:00 UTC,0.1,3,L
2016-01-28 10:50:00 UTC,2.4,73,H
2016-01-28 05:00:00 UTC,1.0,30,L
2016-01-28 10:05:00 UTC,2.0,61,H
2016-01-29 04:45:00 UTC,0.3,9,L
