time,feet,centimeters,tide
2015-12-31 01:25:00 UTC,9.9,302,H
2015-12-31 08:39:00 UTC,0.8,24,L
2015-12-31 14:35:00 UTC,9.9,302,H
2015-12-31 21:11:00 UTC,3.9,119,L
2016-01-01 02:16:00 UTC,8.7,265,H
2016-01-01 09:23:00 UTC,1.9,58,L
2016-01-01 15:29:00 UTC,9.5,290,H
2016-01-01 22:07:00 UTC,4.3,131,L
2016-01-02 03:22:00 UTC,7.7,235,H
2016-01-02 10:07:00 UTC,2.9,88,L
2016-01-02 16:23:00 UTC,9.4,287,H
2016-01-02 23:11:00 UTC,4.3,131,L
2016-01-03 04:43:00 UTC,7.1,216,H
2016-01-03 10:58:00 UTC,3.8,116,L
2016-01-03 17:16:00 UTC,9.6,293,H
2016-01-04 00:27:00 UTC,3.9,119,L
2016-01-04 05:58:00 UTC,7.0,213,H
2016-01-04 12:00:00 UTC,4.5,137,L
2016-01-04 18:05:00 UTC,10.0,305,H
2016-01-05 01:41:00 UTC,3.1,94,L
2016-01-05 07:04:00 UTC,7.3,223,H
2016-01-05 13:08:00 UTC,4.8,146,L
2016-01-05 18:52:00 UTC,10.5,320,H
2016-01-06 02:35:00 UTC,2.0,61,L
2016-01-06 08:02:00 UTC,7.9,241,H
2016-01-06 14:10:00 UTC,4.7,143,L
2016-01-06 19:36:00 UTC,11.1,338,H
2016-01-07 03:17:00 UTC,0.9,27,L
2016-01-07 08:53:00 UTC,8.5,259,H
2016-01-07 15:00:00 UTC,4.3,131,L
2016-01-07 20:20:00 UTC,11.6,354,H
2016-01-08 03:55:00 UTC,-0.1,-3,L
2016-01-08 09:39:00 UTC,9.2,280,H
2016-01-08 15:44:00 UTC,3.8,116,L
2016-01-08 21:02:00 UTC,12.2,372,H
2016-01-09 04:31:00 UTC,-1.0,-30,L
2016-01-09 10:20:00 UTC,9.9,302,H
2016-01-09 16:25:00 UTC,3.3,101,L
2016-01-09 21:44:00 UTC,12.7,387,H
2016-01-10 05:08:00 UTC,-1.7,-52,L
2016-01-10 10:59:00 UTC,10.4,317,H
2016-01-10 17:07:00 UTC,2.9,88,L
2016-01-10 22:25:00 UTC,13.0,396,H
2016-01-11 05:46:00 UTC,-2.2,-67,L
2016-01-11 11:37:00 UTC,10.9,332,H
2016-01-11 17:49:00 UTC,2.5,76,L
2016-01-11 23:05:00 UTC,13.0,396,H
2016-01-12 06:25:00 UTC,-2.3,-70,L
2016-01-12 12:14:00 UTC,11.2,341,H
2016-01-12 18:33:00 UTC,2.2,67,L
2016-01-12 23:46:00 UTC,12.7,387,H
2016-01-13 07:05:00 UTC,-2.0,-61,L
2016-01-13 12:53:00 UTC,11.3,344,H
2016-01-13 19:20:00 UTC,2.1,64,L
2016-01-14 00:30:00 UTC,12.0,366,H
2016-01-14 07:48:00 UTC,-1.5,-46,L
2016-01-14 13:34:00 UTC,11.3,344,H
2016-01-14 20:10:00 UTC,2.1,64,L
2016-01-15 01:18:00 UTC,11.0,335,H
2016-01-15 08:32:00 UTC,-0.5,-15,L
2016-01-15 14:21:00 UTC,11.2,341,H
2016-01-15 21:05:00 UTC,2.1,64,L
2016-01-16 02:17:00 UTC,9.7,296,H
2016-01-16 09:19:00 UTC,0.6,18,L
2016-01-16 15:16:00 UTC,11.1,338,H
2016-01-16 22:06:00 UTC,2.2,67,L
2016-01-17 03:35:00 UTC,8.6,262,H
2016-01-17 10:12:00 UTC,1.9,58,L
2016-01-17 16:19:00 UTC,11.1,338,H
2016-01-17 23:15:00 UTC,2.2,67,L
2016-01-18 05:04:00 UTC,8.0,244,H
2016-01-18 11:13:00 UTC,3.0,91,L
2016-01-18 17:23:00 UTC,11.3,344,H
2016-01-19 00:35:00 UTC,1.8,55,L
2016-01-19 06:27:00 UTC,8.0,244,H
