time,feet,centimeters,tide
2015-12-31 02:15:00 UTC,13.2,402,H
2015-12-31 08:44:00 UTC,1.2,37,L
2015-12-31 15:05:00 UTC,13.5,411,H
2015-12-31 21:20:00 UTC,3.9,119,L
2016-01-01 03:04:00 UTC,11.9,363,H
2016-01-01 09:30:00 UTC,2.5,76,L
2016-01-01 15:53:00 UTC,12.8,390,H
2016-01-01 22:19:00 UTC,4.5,137,L
2016-01-02 04:02:00 UTC,10.8,329,H
2016-01-02 10:19:00 UTC,3.8,116,L
2016-01-02 16:43:00 UTC,12.3,375,H
2016-01-02 23:27:00 UTC,4.6,140,L
2016-01-03 05:15:00 UTC,10.1,308,H
2016-01-03 11:18:00 UTC,4.7,143,L
2016-01-03 17:39:00 UTC,12.1,369,H
2016-01-04 00:41:00 UTC,4.3,131,L
2016-01-04 06:37:00 UTC,10.0,305,H
2016-01-04 12:24:00 UTC,5.3,162,L
2016-01-04 18:37:00 UTC,12.3,375,H
2016-01-05 01:48:00 UTC,3.4,104,L
2016-01-05 07:51:00 UTC,10.5,320,H
2016-01-05 13:30:00 UTC,5.3,162,L
2016-01-05 19:31:00 UTC,12.8,390,H
2016-01-06 02:40:00 UTC,2.4,73,L
2016-01-06 08:48:00 UTC,11.3,344,H
2016-01-06 14:28:00 UTC,5.0,152,L
2016-01-06 20:20:00 UTC,13.5,411,H
2016-01-07 03:23:00 UTC,1.1,34,L
2016-01-07 09:35:00 UTC,12.3,375,H
2016-01-07 15:17:00 UTC,4.3,131,L
2016-01-07 21:04:00 UTC,14.4,439,H
2016-01-08 04:01:00 UTC,-0.1,-3,L
2016-01-08 10:17:00 UTC,13.4,408,H
2016-01-08 16:01:00 UTC,3.5,107,L
2016-01-08 21:47:00 UTC,15.3,466,H
2016-01-09 04:38:00 UTC,-1.2,-37,L
2016-01-09 10:55:00 UTC,14.3,436,H
2016-01-09 16:42:00 UTC,2.7,82,L
2016-01-09 22:28:00 UTC,16.0,488,H
2016-01-10 05:15:00 UTC,-2.1,-64,L
2016-01-10 11:33:00 UTC,15.1,460,H
2016-01-10 17:23:00 UTC,2.0,61,L
2016-01-10 23:09:00 UTC,16.5,503,H
2016-01-11 05:52:00 UTC,-2.7,-82,L
2016-01-11 12:10:00 UTC,15.6,475,H
2016-01-11 18:04:00 UTC,1.5,46,L
2016-01-11 23:51:00 UTC,16.7,509,H
2016-01-12 06:30:00 UTC,-2.9,-88,L
2016-01-12 12:48:00 UTC,15.9,485,H
2016-01-12 18:46:00 UTC,1.2,37,L
2016-01-13 00:34:00 UTC,16.5,503,H
2016-01-13 07:10:00 UTC,-2.5,-76,L
2016-01-13 13:28:00 UTC,15.9,485,H
2016-01-13 19:31:00 UTC,1.2,37,L
2016-01-14 01:19:00 UTC,15.8,482,H
2016-01-14 07:52:00 UTC,-1.7,-52,L
2016-01-14 14:09:00 UTC,15.7,479,H
2016-01-14 20:19:00 UTC,1.4,43,L
2016-01-15 02:08:00 UTC,14.8,451,H
2016-01-15 08:36:00 UTC,-0.5,-15,L
2016-01-15 14:54:00 UTC,15.2,463,H
2016-01-15 21:13:00 UTC,1.8,55,L
2016-01-16 03:03:00 UTC,13.5,411,H
2016-01-16 09:26:00 UTC,0.9,27,L
2016-01-16 15:44:00 UTC,14.7,448,H
2016-01-16 22:16:00 UTC,2.1,64,L
2016-01-17 04:10:00 UTC,12.3,375,H
2016-01-17 10:24:00 UTC,2.4,73,L
2016-01-17 16:43:00 UTC,14.3,436,H
2016-01-17 23:28:00 UTC,2.2,67,L
2016-01-18 05:32:00 UTC,11.5,351,H
2016-01-18 11:32:00 UTC,3.6,110,L
2016-01-18 17:49:00 UTC,14.0,427,H
2016-01-19 00:47:00 UTC,1.8,55,L
2016-01-19 07:00:00 UTC,11.5,351,H
2016-01-19 12:48:00 UTC,4.2,128,L
2016-01-19 18:59:00 UTC,14.2,433,H
2016-01-20 02:01:00 UTC,0.9,27,L
2016-01-20 08:18:00 UTC,12.1,369,H
2016-01-20 14:02:00 UTC,4.1,125,L
2016-01-20 20:04:00 UTC,14.6,445,H
2016-01-21 03:02:00 UTC,-0.2,-6,L
2016-01-21 09:21:00 UTC,13.1,399,H
2016-01-21 15:06:00 UTC,3.5,107,L
2016-01-21 21:02:00 UTC,15.2,463,H
2016-01-22 03:53:00 UTC,-1.2,-37,L
2016-01-22 10:11:00 UTC,14.1,430,H
2016-01-22 15:59:00 UTC,2.8,85,L
2016-01-22 21:52:00 UTC,15.8,482,H
2016-01-23 04:37:00 UTC,-1.9,-58,L
2016-01-23 10:55:00 UTC,14.9,454,H
2016-01-23 16:44:00 UTC,2.1,64,L
2016-01-23 22:37:00 UTC,16.2,494,H
2016-01-24 05:16:00 UTC,-2.3,-70,L
2016-01-24 11:34:00 UTC,15.4,469,H
2016-01-24 17:26:00 UTC,1.5,46,L
2016-01-24 23:18:00 UTC,16.3,497,H
2016-01-25 05:53:00 UTC,-2.4,-73,L
2016-01-25 12:10:00 UTC,15.6,475,H
2016-01-25 18:05:00 UTC,1.2,37,L
2016-01-25 23:57:00 UTC,16.1,491,H
2016-01-26 06:28:00 UTC,-2.1,-64,L
2016-01-26 12:43:00 UTC,15.6,475,H
2016-01-26 18:43:00 UTC,1.2,37,L
2016-01-27 00:34:00 UTC,15.6,475,H
2016-01-27 07:02:00 UTC,-1.4,-43,L
2016-01-27 13:16:00 UTC,15.2,463,H
2016-01-27 19:21:00 UTC,1.5,46,L
2016-01-28 01:11:00 UTC,14.8,451,H
2016-01-28 07:36:00 UTC,-0.4,-12,L
2016-01-28 13:48:00 UTC,14.7,448,H
2016-01-28 19:59:00 UTC,2.0,61,L
2016-01-29 01:48:00 UTC,13.7,418,H
2016-01-29 08:10:00 UTC,0.8,24,L
2016-01-29 14:21:00 UTC,14.0,427,H
2016-01-29 20:39:00 UTC,2.7,82,L
2016-01-30 02:28:00 UTC,12.5,381,H
2016-01-30 08:45:00 UTC,2.1,64,L
2016-01-30 14:55:00 UTC,13.3,405,H
2016-01-30 21:24:00 UTC,3.4,104,L
2016-01-31 03:14:00 UTC,11.3,344,H
2016-01-31 09:25:00 UTC,3.4,104,L
2016-01-31 15:34:00 UTC,12.6,384,H
2016-01-31 22:18:00 UTC,4.0,122,L
2016-02-01 04:13:00 UTC,10.2,311,H
2016-02-01 10:13:00 UTC,4.7,143,L
2016-02-01 16:23:00 UTC,12.0,366,H
2016-02-01 23:26:00 UTC,4.2,128,L
2016-02-02 05:33:00 UTC,9.6,293,H
2016-02-02 11:17:00 UTC,5.6,171,L
2016-02-02 17:25:00 UTC,11.8,360,H
2016-02-03 00:46:00 UTC,3.9,119,L
2016-02-03 07:04:00 UTC,9.7,296,H
2016-02-03 12:36:00 UTC,6.0,183,L
2016-02-03 18:36:00 UTC,12.0,366,H
2016-02-04 01:59:00 UTC,3.0,91,L
2016-02-04 08:18:00 UTC,10.6,323,H
2016-02-04 13:51:00 UTC,5.6,171,L
2016-02-04 19:42:00 UTC,12.6,384,H
2016-02-05 02:54:00 UTC,1.7,52,L
2016-02-05 09:12:00 UTC,11.8,360,H
2016-02-05 14:51:00 UTC,4.7,143,L
2016-02-05 20:38:00 UTC,13.7,418,H
2016-02-06 03:37:00 UTC,0.3,9,L
2016-02-06 09:55:00 UTC,13.0,396,H
2016-02-06 15:40:00 UTC,3.5,107,L
2016-02-06 21:28:00 UTC,14.8,451,H
2016-02-07 04:17:00 UTC,-1.1,-34,L
2016-02-07 10:33:00 UTC,14.3,436,H
2016-02-07 16:24:00 UTC,2.2,67,L
2016-02-07 22:13:00 UTC,16.0,488,H
2016-02-08 04:55:00 UTC,-2.3,-70,L
2016-02-08 11:10:00 UTC,15.4,469,H
2016-02-08 17:06:00 UTC,0.9,27,L
2016-02-08 22:57:00 UTC,16.8,512,H
2016-02-09 05:33:00 UTC,-3.1,-94,L
2016-02-09 11:47:00 UTC,16.3,497,H
2016-02-09 17:48:00 UTC,-0.1,-3,L
2016-02-09 23:40:00 UTC,17.3,527,H
