time,feet,centimeters,tide
2015-12-31 04:28:00 UTC,0.5,15,L
2015-12-31 10:39:00 UTC,5.1,155,H
2015-12-31 15:07:00 UTC,1.0,30,L
2015-12-31 21:48:00 UTC,5.8,177,H
2016-01-01 05:18:00 UTC,0.5,15,L
2016-01-01 12:04:00 UTC,5.2,158,H
2016-01-01 16:32:00 UTC,1.2,37,L
2016-01-01 22:38:00 UTC,5.6,171,H
2016-01-02 05:59:00 UTC,0.5,15,L
2016-01-02 13:13:00 UTC,5.4,165,H
2016-01-02 18:23:00 UTC,1.2,37,L
2016-01-02 23:30:00 UTC,5.4,165,H
2016-01-03 06:38:00 UTC,0.5,15,L
2016-01-03 14:05:00 UTC,5.6,171,H
2016-01-03 20:06:00 UTC,1.2,37,L
2016-01-04 00:29:00 UTC,5.2,158,H
2016-01-04 07:16:00 UTC,0.4,12,L
2016-01-04 14:47:00 UTC,5.8,177,H
2016-01-04 21:20:00 UTC,1.1,34,L
2016-01-05 01:30:00 UTC,5.1,155,H
2016-01-05 07:52:00 UTC,0.4,12,L
2016-01-05 15:24:00 UTC,6.0,183,H
2016-01-05 22:13:00 UTC,0.9,27,L
2016-01-06 02:25:00 UTC,5.0,152,H
2016-01-06 08:29:00 UTC,0.3,9,L
2016-01-06 15:59:00 UTC,6.2,189,H
2016-01-06 22:54:00 UTC,0.8,24,L
2016-01-07 03:15:00 UTC,5.0,152,H
2016-01-07 09:05:00 UTC,0.2,6,L
2016-01-07 16:33:00 UTC,6.3,192,H
2016-01-07 23:31:00 UTC,0.7,21,L
2016-01-08 04:01:00 UTC,5.0,152,H
2016-01-08 09:42:00 UTC,0.2,6,L
2016-01-08 17:07:00 UTC,6.5,198,H
2016-01-09 00:07:00 UTC,0.6,18,L
2016-01-09 04:45:00 UTC,5.0,152,H
2016-01-09 10:20:00 UTC,0.1,3,L
2016-01-09 17:43:00 UTC,6.5,198,H
2016-01-10 00:43:00 UTC,0.5,15,L
2016-01-10 05:29:00 UTC,5.0,152,H
2016-01-10 11:00:00 UTC,0.1,3,L
2016-01-10 18:19:00 UTC,6.6,201,H
2016-01-11 01:20:00 UTC,0.5,15,L
2016-01-11 06:15:00 UTC,5.0,152,H
2016-01-11 11:41:00 UTC,0.2,6,L
2016-01-11 18:57:00 UTC,6.6,201,H
2016-01-12 01:59:00 UTC,0.4,12,L
2016-01-12 07:05:00 UTC,5.0,152,H
