time,feet,centimeters,tide
2015-12-31 07:20:00 UTC,0.2,6,L
2015-12-31 12:58:00 UTC,1.0,30,H
2015-12-31 19:54:00 UTC,0.1,3,L
2016-01-01 01:32:00 UTC,0.9,27,H
2016-01-01 08:19:00 UTC,0.2,6,L
2016-01-01 13:55:00 UTC,0.9,27,H
2016-01-01 20:47:00 UTC,0.2,6,L
2016-01-02 02:28:00 UTC,0.9,27,H
2016-01-02 09:16:00 UTC,0.2,6,L
2016-01-02 14:48:00 UTC,0.9,27,H
2016-01-02 21:36:00 UTC,0.2,6,L
2016-01-03 03:18:00 UTC,1.0,30,H
2016-01-03 10:10:00 UTC,0.2,6,L
2016-01-03 15:39:00 UTC,0.9,27,H
2016-01-03 22:22:00 UTC,0.2,6,L
2016-01-04 04:04:00 UTC,1.0,30,H
2016-01-04 10:59:00 UTC,0.2,6,L
2016-01-04 16:26:00 UTC,0.9,27,H
2016-01-04 23:05:00 UTC,0.1,3,L
2016-01-05 04:47:00 UTC,1.0,30,H
2016-01-05 11:43:00 UTC,0.2,6,L
2016-01-05 17:10:00 UTC,0.9,27,H
2016-01-05 23:47:00 UTC,0.1,3,L
2016-01-06 05:27:00 UTC,1.1,34,H
2016-01-06 12:25:00 UTC,0.1,3,L
2016-01-06 17:52:00 UTC,1.0,30,H
2016-01-07 00:27:00 UTC,0.1,3,L
2016-01-07 06:07:00 UTC,1.1,34,H
2016-01-07 13:05:00 UTC,0.0,0,L
2016-01-07 18:33:00 UTC,1.0,30,H
2016-01-08 01:08:00 UTC,0.0,0,L
2016-01-08 06:48:00 UTC,1.2,37,H
2016-01-08 13:46:00 UTC,0.0,0,L
2016-01-08 19:15:00 UTC,1.0,30,H
2016-01-09 01:50:00 UTC,0.0,0,L
2016-01-09 07:30:00 UTC,1.2,37,H
2016-01-09 14:28:00 UTC,-0.1,-3,L
2016-01-09 19:58:00 UTC,1.1,34,H
2016-01-10 02:33:00 UTC,0.0,0,L
2016-01-10 08:13:00 UTC,1.3,40,H
2016-01-10 15:12:00 UTC,-0.1,-3,L
2016-01-10 20:43:00 UTC,1.1,34,H
2016-01-11 03:19:00 UTC,-0.1,-3,L
2016-01-11 08:59:00 UTC,1.3,40,H
2016-01-11 15:57:00 UTC,-0.1,-3,L
2016-01-11 21:31:00 UTC,1.1,34,H
2016-01-12 04:08:00 UTC,-0.1,-3,L
2016-01-12 09:47:00 UTC,1.3,40,H
2016-01-12 16:46:00 UTC,-0.1,-3,L
2016-01-12 22:22:00 UTC,1.1,34,H
2016-01-13 05:01:00 UTC,0.0,0,L
2016-01-13 10:39:00 UTC,1.3,40,H
2016-01-13 17:38:00 UTC,-0.1,-3,L
2016-01-13 23:17:00 UTC,1.1,34,H
2016-01-14 05:58:00 UTC,0.0,0,L
2016-01-14 11:34:00 UTC,1.2,37,H
