time,feet,centimeters,tide
2015-12-30 23:42:00 UTC,0.4,12,L
2015-12-31 05:53:00 UTC,2.0,61,H
2015-12-31 12:16:00 UTC,0.3,9,L
2015-12-31 18:27:00 UTC,1.9,58,H
2016-01-01 00:41:00 UTC,0.5,15,L
2016-01-01 06:50:00 UTC,1.9,58,H
2016-01-01 13:09:00 UTC,0.3,9,L
2016-01-01 19:23:00 UTC,1.9,58,H
2016-01-02 01:38:00 UTC,0.5,15,L
2016-01-02 07:43:00 UTC,1.8,55,H
2016-01-02 13:58:00 UTC,0.3,9,L
2016-01-02 20:13:00 UTC,1.9,58,H
2016-01-03 02:32:00 UTC,0.5,15,L
2016-01-03 08:34:00 UTC,1.8,55,H
2016-01-03 14:44:00 UTC,0.3,9,L
2016-01-03 20:59:00 UTC,2.0,61,H
2016-01-04 03:21:00 UTC,0.4,12,L
2016-01-04 09:21:00 UTC,1.8,55,H
2016-01-04 15:27:00 UTC,0.3,9,L
2016-01-04 21:42:00 UTC,2.1,64,H
2016-01-05 04:05:00 UTC,0.3,9,L
2016-01-05 10:05:00 UTC,1.8,55,H
2016-01-05 16:09:00 UTC,0.2,6,L
2016-01-05 22:22:00 UTC,2.2,67,H
2016-01-06 04:47:00 UTC,0.2,6,L
2016-01-06 10:47:00 UTC,1.9,58,H
2016-01-06 16:49:00 UTC,0.1,3,L
2016-01-06 23:02:00 UTC,2.3,70,H
2016-01-07 05:27:00 UTC,0.1,3,L
2016-01-07 11:28:00 UTC,2.0,61,H
2016-01-07 17:30:00 UTC,0.0,0,L
2016-01-07 23:43:00 UTC,2.4,73,H
2016-01-08 06:08:00 UTC,0.0,0,L
2016-01-08 12:10:00 UTC,2.1,64,H
2016-01-08 18:12:00 UTC,0.0,0,L
2016-01-09 00:25:00 UTC,2.5,76,H
2016-01-09 06:50:00 UTC,-0.1,-3,L
2016-01-09 12:53:00 UTC,2.1,64,H
2016-01-09 18:55:00 UTC,-0.1,-3,L
2016-01-10 01:08:00 UTC,2.6,79,H
2016-01-10 07:34:00 UTC,-0.2,-6,L
2016-01-10 13:38:00 UTC,2.2,67,H
2016-01-10 19:41:00 UTC,-0.1,-3,L
2016-01-11 01:54:00 UTC,2.6,79,H
2016-01-11 08:19:00 UTC,-0.2,-6,L
2016-01-11 14:26:00 UTC,2.2,67,H
2016-01-11 20:30:00 UTC,-0.1,-3,L
2016-01-12 02:42:00 UTC,2.6,79,H
2016-01-12 09:08:00 UTC,-0.2,-6,L
2016-01-12 15:17:00 UTC,2.3,70,H
2016-01-12 21:23:00 UTC,-0.1,-3,L
2016-01-13 03:34:00 UTC,2.6,79,H
2016-01-13 10:00:00 UTC,-0.2,-6,L
2016-01-13 16:12:00 UTC,2.3,70,H
2016-01-13 22:20:00 UTC,0.0,0,L
2016-01-14 04:29:00 UTC,2.5,76,H
2016-01-14 10:55:00 UTC,-0.1,-3,L
2016-01-14 17:10:00 UTC,2.3,70,H
2016-01-14 23:21:00 UTC,0.0,0,L
2016-01-15 05:29:00 UTC,2.4,73,H
2016-01-15 11:54:00 UTC,-0.1,-3,L
2016-01-15 18:12:00 UTC,2.3,70,H
2016-01-16 00:26:00 UTC,0.0,0,L
2016-01-16 06:32:00 UTC,2.3,70,H
2016-01-16 12:55:00 UTC,-0.1,-3,L
2016-01-16 19:16:00 UTC,2.4,73,H
2016-01-17 01:33:00 UTC,0.0,0,L
2016-01-17 07:37:00 UTC,2.3,70,H
2016-01-17 13:56:00 UTC,-0.1,-3,L
2016-01-17 20:18:00 UTC,2.5,76,H
2016-01-18 02:38:00 UTC,0.0,0,L
2016-01-18 08:41:00 UTC,2.2,67,H
2016-01-18 14:56:00 UTC,-0.1,-3,L
2016-01-18 21:17:00 UTC,2.5,76,H
2016-01-19 03:40:00 UTC,-0.1,-3,L
2016-01-19 09:41:00 UTC,2.2,67,H
2016-01-19 15:53:00 UTC,-0.1,-3,L
2016-01-19 22:13:00 UTC,2.6,79,H
2016-01-20 04:36:00 UTC,-0.2,-6,L
2016-01-20 10:37:00 UTC,2.3,70,H
2016-01-20 16:46:00 UTC,-0.1,-3,L
2016-01-20 23:05:00 UTC,2.6,79,H
2016-01-21 05:28:00 UTC,-0.2,-6,L
2016-01-21 11:29:00 UTC,2.3,70,H
2016-01-21 17:35:00 UTC,-0.2,-6,L
2016-01-21 23:53:00 UTC,2.7,82,H
2016-01-22 06:16:00 UTC,-0.3,-9,L
2016-01-22 12:17:00 UTC,2.2,67,H
2016-01-22 18:22:00 UTC,-0.2,-6,L
2016-01-23 00:39:00 UTC,2.6,79,H
2016-01-23 07:02:00 UTC,-0.2,-6,L
2016-01-23 13:02:00 UTC,2.2,67,H
2016-01-23 19:07:00 UTC,-0.1,-3,L
2016-01-24 01:23:00 UTC,2.6,79,H
2016-01-24 07:46:00 UTC,-0.2,-6,L
2016-01-24 13:46:00 UTC,2.2,67,H
2016-01-24 19:51:00 UTC,0.0,0,L
2016-01-25 02:06:00 UTC,2.5,76,H
2016-01-25 08:28:00 UTC,-0.1,-3,L
2016-01-25 14:30:00 UTC,2.1,64,H
2016-01-25 20:35:00 UTC,0.1,3,L
2016-01-26 02:49:00 UTC,2.3,70,H
2016-01-26 09:11:00 UTC,0.0,0,L
2016-01-26 15:13:00 UTC,2.1,64,H
2016-01-26 21:19:00 UTC,0.2,6,L
2016-01-27 03:33:00 UTC,2.2,67,H
2016-01-27 09:54:00 UTC,0.1,3,L
2016-01-27 15:58:00 UTC,2.0,61,H
2016-01-27 22:05:00 UTC,0.3,9,L
2016-01-28 04:18:00 UTC,2.1,64,H
2016-01-28 10:38:00 UTC,0.2,6,L
2016-01-28 16:45:00 UTC,1.9,58,H
2016-01-28 22:55:00 UTC,0.4,12,L
2016-01-29 05:06:00 UTC,1.9,58,H
2016-01-29 11:25:00 UTC,0.3,9,L
2016-01-29 17:35:00 UTC,1.9,58,H
2016-01-29 23:49:00 UTC,0.5,15,L
2016-01-30 05:57:00 UTC,1.8,55,H
2016-01-30 12:15:00 UTC,0.4,12,L
2016-01-30 18:28:00 UTC,1.8,55,H
2016-01-31 00:46:00 UTC,0.5,15,L
2016-01-31 06:52:00 UTC,1.7,52,H
2016-01-31 13:06:00 UTC,0.4,12,L
2016-01-31 19:22:00 UTC,1.9,58,H
2016-02-01 01:44:00 UTC,0.5,15,L
2016-02-01 07:48:00 UTC,1.7,52,H
2016-02-01 13:57:00 UTC,0.4,12,L
2016-02-01 20:13:00 UTC,1.9,58,H
2016-02-02 02:39:00 UTC,0.4,12,L
2016-02-02 08:41:00 UTC,1.7,52,H
2016-02-02 14:46:00 UTC,0.3,9,L
2016-02-02 21:02:00 UTC,2.0,61,H
2016-02-03 03:28:00 UTC,0.3,9,L
2016-02-03 09:29:00 UTC,1.8,55,H
2016-02-03 15:32:00 UTC,0.3,9,L
2016-02-03 21:47:00 UTC,2.1,64,H
2016-02-04 04:13:00 UTC,0.2,6,L
2016-02-04 10:15:00 UTC,1.9,58,H
2016-02-04 16:17:00 UTC,0.1,3,L
2016-02-04 22:31:00 UTC,2.3,70,H
2016-02-05 04:56:00 UTC,0.1,3,L
2016-02-05 10:59:00 UTC,2.0,61,H
2016-02-05 17:01:00 UTC,0.0,0,L
2016-02-05 23:15:00 UTC,2.4,73,H
2016-02-06 05:39:00 UTC,-0.1,-3,L
2016-02-06 11:43:00 UTC,2.2,67,H
2016-02-06 17:46:00 UTC,-0.1,-3,L
2016-02-06 23:59:00 UTC,2.6,79,H
2016-02-07 06:23:00 UTC,-0.2,-6,L
2016-02-07 12:28:00 UTC,2.3,70,H
2016-02-07 18:33:00 UTC,-0.2,-6,L
2016-02-08 00:45:00 UTC,2.7,82,H
2016-02-08 07:08:00 UTC,-0.3,-9,L
2016-02-08 13:14:00 UTC,2.4,73,H
2016-02-08 19:21:00 UTC,-0.3,-9,L
2016-02-09 01:32:00 UTC,2.8,85,H
2016-02-09 07:55:00 UTC,-0.4,-12,L
2016-02-09 14:03:00 UTC,2.5,76,H
2016-02-09 20:11:00 UTC,-0.3,-9,L
2016-02-10 02:22:00 UTC,2.8,85,H
2016-02-10 08:44:00 UTC,-0.4,-12,L
2016-02-10 14:55:00 UTC,2.5,76,H
2016-02-10 21:05:00 UTC,-0.3,-9,L
2016-02-11 03:15:00 UTC,2.7,82,H
2016-02-11 09:37:00 UTC,-0.3,-9,L
2016-02-11 15:50:00 UTC,2.5,76,H
2016-02-11 22:03:00 UTC,-0.2,-6,L
2016-02-12 04:11:00 UTC,2.6,79,H
2016-02-12 10:33:00 UTC,-0.2,-6,L
2016-02-12 16:49:00 UTC,2.5,76,H
2016-02-12 23:05:00 UTC,-0.1,-3,L
2016-02-13 05:12:00 UTC,2.4,73,H
2016-02-13 11:33:00 UTC,-0.1,-3,L
2016-02-13 17:52:00 UTC,2.5,76,H
2016-02-14 00:12:00 UTC,0.0,0,L
2016-02-14 06:18:00 UTC,2.3,70,H
2016-02-14 12:36:00 UTC,-0.1,-3,L
2016-02-14 18:58:00 UTC,2.4,73,H
2016-02-15 01:21:00 UTC,0.0,0,L
2016-02-15 07:26:00 UTC,2.2,67,H
2016-02-15 13:42:00 UTC,0.0,0,L
2016-02-15 20:04:00 UTC,2.4,73,H
2016-02-16 02:28:00 UTC,0.0,0,L
2016-02-16 08:32:00 UTC,2.2,67,H
2016-02-16 14:45:00 UTC,0.0,0,L
2016-02-16 21:06:00 UTC,2.5,76,H
2016-02-17 03:31:00 UTC,-0.1,-3,L
2016-02-17 09:34:00 UTC,2.1,64,H
2016-02-17 15:44:00 UTC,0.0,0,L
2016-02-17 22:03:00 UTC,2.5,76,H
2016-02-18 04:26:00 UTC,-0.1,-3,L
2016-02-18 10:28:00 UTC,2.2,67,H
2016-02-18 16:36:00 UTC,0.0,0,L
2016-02-18 22:54:00 UTC,2.5,76,H
2016-02-19 05:16:00 UTC,-0.2,-6,L
2016-02-19 11:17:00 UTC,2.2,67,H
2016-02-19 17:24:00 UTC,-0.1,-3,L
2016-02-19 23:39:00 UTC,2.5,76,H
2016-02-20 06:00:00 UTC,-0.2,-6,L
2016-02-20 12:01:00 UTC,2.2,67,H
2016-02-20 18:07:00 UTC,-0.1,-3,L
2016-02-21 00:22:00 UTC,2.5,76,H
2016-02-21 06:41:00 UTC,-0.1,-3,L
2016-02-21 12:41:00 UTC,2.2,67,H
2016-02-21 18:48:00 UTC,0.0,0,L
2016-02-22 01:01:00 UTC,2.4,73,H
2016-02-22 07:19:00 UTC,-0.1,-3,L
2016-02-22 13:20:00 UTC,2.2,67,H
2016-02-22 19:27:00 UTC,0.0,0,L
2016-02-23 01:39:00 UTC,2.4,73,H
2016-02-23 07:56:00 UTC,0.0,0,L
2016-02-23 13:58:00 UTC,2.1,64,H
2016-02-23 20:06:00 UTC,0.1,3,L
2016-02-24 02:17:00 UTC,2.3,70,H
2016-02-24 08:34:00 UTC,0.0,0,L
2016-02-24 14:36:00 UTC,2.1,64,H
2016-02-24 20:45:00 UTC,0.2,6,L
2016-02-25 02:56:00 UTC,2.1,64,H
2016-02-25 09:12:00 UTC,0.1,3,L
2016-02-25 15:17:00 UTC,2.0,61,H
2016-02-25 21:27:00 UTC,0.3,9,L
2016-02-26 03:37:00 UTC,2.0,61,H
2016-02-26 09:53:00 UTC,0.2,6,L
2016-02-26 15:59:00 UTC,2.0,61,H
2016-02-26 22:13:00 UTC,0.4,12,L
2016-02-27 04:22:00 UTC,1.9,58,H
2016-02-27 10:36:00 UTC,0.3,9,L
2016-02-27 16:46:00 UTC,1.9,58,H
2016-02-27 23:03:00 UTC,0.4,12,L
2016-02-28 05:11:00 UTC,1.8,55,H
2016-02-28 11:24:00 UTC,0.4,12,L
2016-02-28 17:36:00 UTC,1.9,58,H
2016-02-28 23:58:00 UTC,0.5,15,L
2016-02-29 06:05:00 UTC,1.7,52,H
2016-02-29 12:16:00 UTC,0.4,12,L
2016-02-29 18:31:00 UTC,1.8,55,H
2016-03-01 00:57:00 UTC,0.5,15,L
2016-03-01 07:03:00 UTC,1.7,52,H
2016-03-01 13:10:00 UTC,0.4,12,L
2016-03-01 19:26:00 UTC,1.9,58,H
2016-03-02 01:55:00 UTC,0.4,12,L
2016-03-02 08:00:00 UTC,1.7,52,H
2016-03-02 14:04:00 UTC,0.4,12,L
2016-03-02 20:20:00 UTC,2.0,61,H
2016-03-03 02:48:00 UTC,0.3,9,L
2016-03-03 08:53:00 UTC,1.8,55,H
2016-03-03 14:56:00 UTC,0.3,9,L
2016-03-03 21:10:00 UTC,2.1,64,H
2016-03-04 03:37:00 UTC,0.2,6,L
2016-03-04 09:42:00 UTC,1.9,58,H
2016-03-04 15:45:00 UTC,0.1,3,L
2016-03-04 21:58:00 UTC,2.3,70,H
2016-03-05 04:23:00 UTC,0.0,0,L
2016-03-05 10:28:00 UTC,2.1,64,H
2016-03-05 16:33:00 UTC,0.0,0,L
2016-03-05 22:45:00 UTC,2.5,76,H
2016-03-06 05:09:00 UTC,-0.2,-6,L
2016-03-06 11:15:00 UTC,2.3,70,H
2016-03-06 17:21:00 UTC,-0.2,-6,L
2016-03-06 23:33:00 UTC,2.7,82,H
2016-03-07 05:54:00 UTC,-0.3,-9,L
2016-03-07 12:02:00 UTC,2.5,76,H
2016-03-07 18:10:00 UTC,-0.3,-9,L
2016-03-08 00:21:00 UTC,2.8,85,H
2016-03-08 06:41:00 UTC,-0.4,-12,L
2016-03-08 12:50:00 UTC,2.6,79,H
2016-03-08 19:01:00 UTC,-0.4,-12,L
2016-03-09 01:11:00 UTC,2.8,85,H
2016-03-09 07:30:00 UTC,-0.5,-15,L
2016-03-09 13:40:00 UTC,2.7,82,H
2016-03-09 19:53:00 UTC,-0.5,-15,L
2016-03-10 02:02:00 UTC,2.8,85,H
2016-03-10 08:21:00 UTC,-0.5,-15,L
2016-03-10 14:33:00 UTC,2.7,82,H
2016-03-10 20:48:00 UTC,-0.4,-12,L
2016-03-11 02:57:00 UTC,2.7,82,H
2016-03-11 09:14:00 UTC,-0.4,-12,L
2016-03-11 15:29:00 UTC,2.7,82,H
2016-03-11 21:47:00 UTC,-0.3,-9,L
2016-03-12 03:55:00 UTC,2.6,79,H
2016-03-12 10:11:00 UTC,-0.3,-9,L
2016-03-12 16:29:00 UTC,2.6,79,H
2016-03-12 22:50:00 UTC,-0.2,-6,L
2016-03-13 04:57:00 UTC,2.4,73,H
2016-03-13 11:13:00 UTC,-0.1,-3,L
2016-03-13 17:33:00 UTC,2.5,76,H
2016-03-13 23:57:00 UTC,-0.1,-3,L
2016-03-14 06:04:00 UTC,2.3,70,H
2016-03-14 12:19:00 UTC,0.0,0,L
2016-03-14 18:41:00 UTC,2.5,76,H
2016-03-15 01:07:00 UTC,-0.1,-3,L
2016-03-15 07:14:00 UTC,2.1,64,H
2016-03-15 13:27:00 UTC,0.0,0,L
