time,feet,centimeters,tide
2015-12-31 02:05:00 UTC,6.2,189,H
2015-12-31 08:44:00 UTC,0.9,27,L
2015-12-31 15:40:00 UTC,6.5,198,H
2015-12-31 21:37:00 UTC,2.9,88,L
2016-01-01 02:54:00 UTC,5.5,168,H
2016-01-01 09:25:00 UTC,1.5,46,L
2016-01-01 16:30:00 UTC,6.4,195,H
2016-01-01 22:51:00 UTC,2.9,88,L
2016-01-02 04:01:00 UTC,4.9,149,H
2016-01-02 10:06:00 UTC,2.1,64,L
2016-01-02 17:17:00 UTC,6.4,195,H
2016-01-03 00:08:00 UTC,2.6,79,L
2016-01-03 05:40:00 UTC,4.5,137,H
2016-01-03 10:55:00 UTC,2.6,79,L
2016-01-03 18:05:00 UTC,6.5,198,H
2016-01-04 01:16:00 UTC,2.1,64,L
2016-01-04 07:18:00 UTC,4.5,137,H
2016-01-04 11:58:00 UTC,3.0,91,L
2016-01-04 18:53:00 UTC,6.7,204,H
2016-01-05 02:10:00 UTC,1.5,46,L
2016-01-05 08:33:00 UTC,4.8,146,H
2016-01-05 13:07:00 UTC,3.2,98,L
2016-01-05 19:38:00 UTC,7.0,213,H
2016-01-06 02:56:00 UTC,0.9,27,L
2016-01-06 09:28:00 UTC,5.1,155,H
2016-01-06 14:07:00 UTC,3.3,101,L
2016-01-06 20:21:00 UTC,7.3,223,H
2016-01-07 03:35:00 UTC,0.4,12,L
2016-01-07 10:13:00 UTC,5.5,168,H
2016-01-07 14:57:00 UTC,3.3,101,L
2016-01-07 21:01:00 UTC,7.6,232,H
2016-01-08 04:12:00 UTC,-0.1,-3,L
2016-01-08 10:52:00 UTC,5.9,180,H
2016-01-08 15:42:00 UTC,3.2,98,L
2016-01-08 21:40:00 UTC,7.9,241,H
2016-01-09 04:48:00 UTC,-0.6,-18,L
2016-01-09 11:28:00 UTC,6.2,189,H
2016-01-09 16:23:00 UTC,3.0,91,L
2016-01-09 22:19:00 UTC,8.1,247,H
2016-01-10 05:23:00 UTC,-0.9,-27,L
2016-01-10 12:04:00 UTC,6.5,198,H
2016-01-10 17:04:00 UTC,2.8,85,L
2016-01-10 22:58:00 UTC,8.3,253,H
2016-01-11 05:59:00 UTC,-1.0,-30,L
2016-01-11 12:39:00 UTC,6.7,204,H
2016-01-11 17:47:00 UTC,2.7,82,L
2016-01-11 23:39:00 UTC,8.2,250,H
2016-01-12 06:35:00 UTC,-1.0,-30,L
2016-01-12 13:15:00 UTC,6.9,210,H
2016-01-12 18:32:00 UTC,2.5,76,L
2016-01-13 00:23:00 UTC,8.0,244,H
2016-01-13 07:12:00 UTC,-0.7,-21,L
2016-01-13 13:53:00 UTC,7.0,213,H
2016-01-13 19:21:00 UTC,2.3,70,L
2016-01-14 01:10:00 UTC,7.5,229,H
2016-01-14 07:51:00 UTC,-0.3,-9,L
2016-01-14 14:33:00 UTC,7.2,219,H
2016-01-14 20:18:00 UTC,2.2,67,L
2016-01-15 02:03:00 UTC,6.9,210,H
2016-01-15 08:32:00 UTC,0.3,9,L
2016-01-15 15:17:00 UTC,7.2,219,H
2016-01-15 21:23:00 UTC,2.1,64,L
2016-01-16 03:05:00 UTC,6.1,186,H
2016-01-16 09:18:00 UTC,1.1,34,L
2016-01-16 16:06:00 UTC,7.3,223,H
2016-01-16 22:40:00 UTC,1.8,55,L
2016-01-17 04:25:00 UTC,5.4,165,H
2016-01-17 10:10:00 UTC,1.8,55,L
2016-01-17 17:02:00 UTC,7.4,226,H
2016-01-18 00:02:00 UTC,1.4,43,L
2016-01-18 06:07:00 UTC,5.0,152,H
2016-01-18 11:15:00 UTC,2.4,73,L
2016-01-18 18:03:00 UTC,7.5,229,H
2016-01-19 01:18:00 UTC,0.8,24,L
2016-01-19 07:42:00 UTC,5.1,155,H
2016-01-19 12:33:00 UTC,2.9,88,L
2016-01-19 19:06:00 UTC,7.7,235,H
2016-01-20 02:22:00 UTC,0.2,6,L
2016-01-20 08:57:00 UTC,5.4,165,H
2016-01-20 13:50:00 UTC,3.0,91,L
2016-01-20 20:05:00 UTC,7.9,241,H
2016-01-21 03:16:00 UTC,-0.3,-9,L
2016-01-21 09:55:00 UTC,5.9,180,H
2016-01-21 14:55:00 UTC,3.0,91,L
2016-01-21 20:59:00 UTC,8.0,244,H
2016-01-22 04:04:00 UTC,-0.7,-21,L
2016-01-22 10:42:00 UTC,6.2,189,H
2016-01-22 15:50:00 UTC,2.8,85,L
2016-01-22 21:48:00 UTC,8.2,250,H
2016-01-23 04:47:00 UTC,-0.9,-27,L
2016-01-23 11:24:00 UTC,6.5,198,H
2016-01-23 16:37:00 UTC,2.7,82,L
2016-01-23 22:32:00 UTC,8.1,247,H
2016-01-24 05:26:00 UTC,-0.9,-27,L
2016-01-24 12:01:00 UTC,6.7,204,H
2016-01-24 17:21:00 UTC,2.5,76,L
2016-01-24 23:13:00 UTC,8.0,244,H
2016-01-25 06:02:00 UTC,-0.8,-24,L
2016-01-25 12:37:00 UTC,6.8,207,H
2016-01-25 18:01:00 UTC,2.4,73,L
2016-01-25 23:51:00 UTC,7.7,235,H
2016-01-26 06:35:00 UTC,-0.5,-15,L
2016-01-26 13:10:00 UTC,6.9,210,H
2016-01-26 18:41:00 UTC,2.3,70,L
2016-01-27 00:28:00 UTC,7.3,223,H
2016-01-27 07:07:00 UTC,0.0,0,L
2016-01-27 13:42:00 UTC,6.8,207,H
2016-01-27 19:20:00 UTC,2.3,70,L
2016-01-28 01:04:00 UTC,6.8,207,H
2016-01-28 07:36:00 UTC,0.5,15,L
2016-01-28 14:13:00 UTC,6.7,204,H
2016-01-28 20:01:00 UTC,2.3,70,L
2016-01-29 01:42:00 UTC,6.3,192,H
2016-01-29 08:04:00 UTC,1.0,30,L
2016-01-29 14:43:00 UTC,6.6,201,H
2016-01-29 20:47:00 UTC,2.3,70,L
2016-01-30 02:23:00 UTC,5.6,171,H
2016-01-30 08:31:00 UTC,1.6,49,L
2016-01-30 15:15:00 UTC,6.5,198,H
2016-01-30 21:41:00 UTC,2.4,73,L
2016-01-31 03:14:00 UTC,5.0,152,H
2016-01-31 09:01:00 UTC,2.1,64,L
2016-01-31 15:52:00 UTC,6.4,195,H
2016-01-31 22:51:00 UTC,2.3,70,L
2016-02-01 04:28:00 UTC,4.5,137,H
2016-02-01 09:38:00 UTC,2.7,82,L
2016-02-01 16:38:00 UTC,6.4,195,H
2016-02-02 00:11:00 UTC,2.0,61,L
2016-02-02 06:25:00 UTC,4.2,128,H
2016-02-02 10:29:00 UTC,3.1,94,L
2016-02-02 17:35:00 UTC,6.4,195,H
2016-02-03 01:23:00 UTC,1.6,49,L
2016-02-03 08:02:00 UTC,4.4,134,H
2016-02-03 11:50:00 UTC,3.5,107,L
2016-02-03 18:40:00 UTC,6.6,201,H
2016-02-04 02:20:00 UTC,1.1,34,L
2016-02-04 09:05:00 UTC,4.9,149,H
2016-02-04 13:23:00 UTC,3.5,107,L
2016-02-04 19:40:00 UTC,6.9,210,H
2016-02-05 03:06:00 UTC,0.5,15,L
2016-02-05 09:50:00 UTC,5.3,162,H
2016-02-05 14:31:00 UTC,3.3,101,L
2016-02-05 20:33:00 UTC,7.3,223,H
2016-02-06 03:47:00 UTC,-0.1,-3,L
2016-02-06 10:27:00 UTC,5.8,177,H
2016-02-06 15:23:00 UTC,3.0,91,L
2016-02-06 21:21:00 UTC,7.7,235,H
2016-02-07 04:25:00 UTC,-0.5,-15,L
2016-02-07 11:01:00 UTC,6.3,192,H
2016-02-07 16:09:00 UTC,2.6,79,L
2016-02-07 22:06:00 UTC,8.0,244,H
2016-02-08 05:01:00 UTC,-0.8,-24,L
2016-02-08 11:34:00 UTC,6.7,204,H
2016-02-08 16:53:00 UTC,2.2,67,L
2016-02-08 22:50:00 UTC,8.2,250,H
2016-02-09 05:37:00 UTC,-1.0,-30,L
2016-02-09 12:08:00 UTC,7.0,213,H
2016-02-09 17:37:00 UTC,1.8,55,L
2016-02-09 23:35:00 UTC,8.2,250,H
2016-02-10 06:14:00 UTC,-0.9,-27,L
2016-02-10 12:42:00 UTC,7.4,226,H
2016-02-10 18:23:00 UTC,1.4,43,L
2016-02-11 00:21:00 UTC,8.0,244,H
2016-02-11 06:51:00 UTC,-0.5,-15,L
2016-02-11 13:18:00 UTC,7.6,232,H
2016-02-11 19:12:00 UTC,1.2,37,L
2016-02-12 01:10:00 UTC,7.4,226,H
2016-02-12 07:28:00 UTC,0.0,0,L
2016-02-12 13:56:00 UTC,7.7,235,H
2016-02-12 20:05:00 UTC,1.0,30,L
2016-02-13 02:03:00 UTC,6.8,207,H
2016-02-13 08:08:00 UTC,0.7,21,L
2016-02-13 14:38:00 UTC,7.6,232,H
2016-02-13 21:05:00 UTC,1.0,30,L
2016-02-14 03:04:00 UTC,6.0,183,H
2016-02-14 08:51:00 UTC,1.4,43,L
2016-02-14 15:25:00 UTC,7.5,229,H
2016-02-14 22:15:00 UTC,1.0,30,L
2016-02-15 04:22:00 UTC,5.3,162,H
2016-02-15 09:42:00 UTC,2.2,67,L
