time,feet,centimeters,tide
2015-12-31 03:35:00 UTC,0.5,15,L
2015-12-31 10:45:00 UTC,4.2,128,H
2015-12-31 16:28:00 UTC,2.4,73,L
2015-12-31 21:39:00 UTC,3.6,110,H
2016-01-01 04:23:00 UTC,0.9,27,L
2016-01-01 11:40:00 UTC,4.3,131,H
2016-01-01 17:55:00 UTC,2.2,67,L
2016-01-01 22:58:00 UTC,3.2,98,H
2016-01-02 05:09:00 UTC,1.3,40,L
2016-01-02 12:25:00 UTC,4.4,134,H
2016-01-02 19:11:00 UTC,1.8,55,L
2016-01-03 00:31:00 UTC,2.9,88,H
2016-01-03 05:58:00 UTC,1.6,49,L
2016-01-03 13:05:00 UTC,4.6,140,H
2016-01-03 20:08:00 UTC,1.3,40,L
2016-01-04 01:57:00 UTC,2.9,88,H
2016-01-04 06:47:00 UTC,1.9,58,L
2016-01-04 13:42:00 UTC,4.9,149,H
2016-01-04 20:54:00 UTC,0.9,27,L
2016-01-05 03:05:00 UTC,3.0,91,H
2016-01-05 07:35:00 UTC,2.1,64,L
2016-01-05 14:17:00 UTC,5.1,155,H
2016-01-05 21:32:00 UTC,0.4,12,L
2016-01-06 03:57:00 UTC,3.2,98,H
2016-01-06 08:19:00 UTC,2.2,67,L
2016-01-06 14:52:00 UTC,5.4,165,H
2016-01-06 22:07:00 UTC,0.0,0,L
2016-01-07 04:40:00 UTC,3.4,104,H
2016-01-07 09:01:00 UTC,2.2,67,L
2016-01-07 15:27:00 UTC,5.6,171,H
2016-01-07 22:42:00 UTC,-0.4,-12,L
2016-01-08 05:19:00 UTC,3.5,107,H
2016-01-08 09:42:00 UTC,2.2,67,L
2016-01-08 16:03:00 UTC,5.8,177,H
2016-01-08 23:16:00 UTC,-0.7,-21,L
2016-01-09 05:56:00 UTC,3.7,113,H
2016-01-09 10:23:00 UTC,2.2,67,L
2016-01-09 16:40:00 UTC,5.9,180,H
2016-01-09 23:52:00 UTC,-0.9,-27,L
2016-01-10 06:33:00 UTC,3.8,116,H
2016-01-10 11:06:00 UTC,2.1,64,L
2016-01-10 17:19:00 UTC,6.0,183,H
2016-01-11 00:29:00 UTC,-1.0,-30,L
2016-01-11 07:11:00 UTC,4.0,122,H
2016-01-11 11:51:00 UTC,2.1,64,L
2016-01-11 18:00:00 UTC,5.8,177,H
2016-01-12 01:07:00 UTC,-0.9,-27,L
2016-01-12 07:52:00 UTC,4.1,125,H
2016-01-12 12:42:00 UTC,2.1,64,L
2016-01-12 18:45:00 UTC,5.6,171,H
2016-01-13 01:47:00 UTC,-0.7,-21,L
2016-01-13 08:35:00 UTC,4.2,128,H
2016-01-13 13:39:00 UTC,2.1,64,L
2016-01-13 19:34:00 UTC,5.1,155,H
2016-01-14 02:29:00 UTC,-0.4,-12,L
2016-01-14 09:21:00 UTC,4.4,134,H
2016-01-14 14:46:00 UTC,2.0,61,L
2016-01-14 20:31:00 UTC,4.5,137,H
2016-01-15 03:14:00 UTC,0.1,3,L
2016-01-15 10:11:00 UTC,4.6,140,H
2016-01-15 16:05:00 UTC,1.8,55,L
2016-01-15 21:41:00 UTC,3.9,119,H
2016-01-16 04:03:00 UTC,0.6,18,L
2016-01-16 11:04:00 UTC,4.9,149,H
2016-01-16 17:33:00 UTC,1.5,46,L
2016-01-16 23:10:00 UTC,3.4,104,H
2016-01-17 04:58:00 UTC,1.1,34,L
2016-01-17 11:59:00 UTC,5.1,155,H
2016-01-17 18:55:00 UTC,1.0,30,L
2016-01-18 00:50:00 UTC,3.2,98,H
2016-01-18 06:00:00 UTC,1.5,46,L
2016-01-18 12:54:00 UTC,5.4,165,H
2016-01-18 20:05:00 UTC,0.3,9,L
2016-01-19 02:21:00 UTC,3.3,101,H
2016-01-19 07:05:00 UTC,1.8,55,L
2016-01-19 13:47:00 UTC,5.7,174,H
2016-01-19 21:02:00 UTC,-0.2,-6,L
2016-01-20 03:32:00 UTC,3.5,107,H
2016-01-20 08:07:00 UTC,2.0,61,L
2016-01-20 14:38:00 UTC,5.9,180,H
